cert_validity_days,issuer_trusted,domain_mismatch,self_signed,weak_cipher,expired,key_size,is_suspicious
100,1,0,0,0,0,2048,0
23,0,0,1,1,0,1024,1
372,1,0,0,1,0,2048,0
55,0,1,1,1,1,2048,1
134,1,0,0,0,0,4096,0
682,1,0,0,0,0,2048,0
38,0,0,1,0,1,1024,1
156,1,0,0,0,0,2048,0
703,1,0,0,0,0,2048,0
692,1,0,0,0,0,2048,0
131,1,0,0,0,0,2048,0
473,1,0,0,0,0,4096,0
37,0,1,1,1,1,1024,1
323,1,0,0,0,0,2048,0
574,1,0,0,0,0,2048,0
16,0,0,1,0,1,2048,1
100,1,0,0,0,0,2048,0
713,0,0,0,0,0,2048,0
498,1,0,0,0,0,2048,0
65,0,1,1,1,0,1024,1
183,1,0,0,0,0,2048,0
62,0,1,1,1,1,1024,1
43,0,0,1,0,1,1024,1
382,1,0,0,0,0,2048,0
105,1,0,0,0,0,4096,0
48,1,1,0,1,1,1024,1
694,0,0,0,0,0,4096,0
81,1,1,0,1,0,2048,1
44,0,0,1,0,0,2048,1
492,1,0,0,0,0,2048,0
475,1,0,0,0,0,4096,0
70,1,1,0,1,1,1024,1
8,0,1,0,1,0,1024,1
382,1,0,0,1,0,2048,0
564,1,0,0,0,0,4096,0
551,1,0,0,0,0,4096,0
462,1,0,0,0,0,4096,0
251,1,0,0,0,0,2048,0
133,1,0,0,1,0,2048,0
172,1,0,0,0,0,2048,0
725,1,0,0,0,0,2048,0
628,1,0,0,0,0,4096,0
608,1,0,0,0,0,2048,0
500,1,0,0,0,0,4096,0
430,1,0,0,0,0,2048,0
713,1,0,0,0,0,2048,0
178,1,0,0,0,0,2048,0
729,1,0,0,0,0,2048,0
319,1,0,0,0,0,2048,0
1,1,0,1,1,1,2048,1
370,1,0,0,1,0,2048,0
25,0,1,1,1,0,1024,1
427,1,0,0,0,0,4096,0
355,1,0,0,1,0,2048,0
83,0,1,1,1,0,1024,1
449,1,0,0,0,0,2048,0
306,1,0,0,0,0,2048,0
410,1,0,0,0,0,2048,0
301,1,0,0,0,0,2048,0
292,1,0,0,0,0,4096,0
242,1,0,0,0,0,4096,0
518,1,0,0,0,0,2048,0
376,1,0,0,0,0,2048,0
55,1,0,1,1,0,1024,1
525,1,0,0,0,0,2048,0
681,1,0,0,0,0,2048,0
37,0,0,1,1,1,1024,1
693,1,0,0,0,0,2048,0
238,1,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
724,0,0,0,0,0,2048,0
571,1,0,0,0,0,2048,0
19,0,1,1,1,1,1024,1
58,1,1,1,1,0,1024,1
348,1,0,0,0,0,2048,0
164,1,0,0,0,0,2048,0
646,1,0,0,0,0,4096,0
670,1,0,0,0,0,2048,0
3,1,0,1,1,0,1024,1
505,1,0,0,0,0,2048,0
429,1,0,0,0,0,2048,0
15,1,1,1,1,1,1024,1
704,1,0,0,0,0,2048,0
330,1,0,0,0,0,2048,0
342,1,0,0,0,0,2048,0
58,0,0,1,0,0,1024,1
486,1,0,0,0,0,2048,0
81,0,1,1,1,0,2048,1
118,1,0,0,0,0,2048,0
39,1,1,0,1,0,1024,1
3,1,0,1,0,1,1024,1
243,1,0,0,0,0,2048,0
320,1,0,0,0,0,2048,0
191,1,0,0,0,0,2048,0
266,1,0,1,0,0,2048,0
321,1,0,0,0,0,4096,0
101,1,0,0,1,0,2048,0
275,1,0,0,0,0,2048,0
355,1,0,0,0,0,4096,0
224,1,0,0,0,0,2048,0
120,1,0,0,0,0,2048,0
545,1,0,0,0,0,4096,0
30,1,0,0,1,1,1024,1
193,1,0,0,1,0,2048,0
520,1,0,1,0,0,2048,0
69,0,1,0,1,0,1024,1
558,1,0,0,0,0,2048,0
52,0,1,0,1,1,2048,1
296,1,0,0,0,0,2048,0
536,1,0,0,1,0,2048,0
178,1,0,0,1,0,4096,0
284,1,0,0,0,0,2048,0
503,1,0,0,0,0,2048,0
211,1,0,1,0,0,2048,0
551,1,0,0,0,0,2048,0
205,1,0,0,0,0,2048,0
285,1,0,0,0,0,2048,0
125,1,0,0,0,0,4096,0
156,1,0,0,1,0,2048,0
370,1,0,0,1,0,2048,0
4,0,1,0,1,1,2048,1
100,1,0,0,0,0,2048,0
18,1,1,0,1,0,1024,1
42,1,1,0,1,0,1024,1
149,1,0,0,0,0,2048,0
651,1,0,0,0,0,4096,0
254,1,0,0,0,0,2048,0
278,1,0,0,0,0,2048,0
576,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
378,1,0,1,0,0,4096,0
598,1,0,0,0,0,2048,0
164,1,0,0,0,0,4096,0
646,1,0,0,0,0,2048,0
27,0,1,1,0,1,1024,1
474,0,0,0,0,0,2048,0
142,1,0,0,0,0,2048,0
264,1,0,0,0,0,2048,0
668,1,0,0,0,0,2048,0
563,1,0,0,0,0,2048,0
450,1,0,0,0,0,2048,0
359,1,0,0,0,0,2048,0
496,1,0,0,1,0,4096,0
32,0,0,1,1,1,1024,1
42,0,0,1,1,0,1024,1
481,1,0,0,0,0,2048,0
271,1,0,0,0,0,4096,0
125,1,0,0,0,0,2048,0
301,1,0,0,0,0,4096,0
223,1,0,0,0,0,2048,0
580,1,0,0,0,0,2048,0
64,0,1,1,1,1,1024,1
135,1,0,0,1,0,2048,0
490,1,0,0,0,0,2048,0
577,1,0,0,0,0,4096,0
521,1,0,0,0,0,2048,0
517,1,0,0,0,0,2048,0
33,0,0,1,0,1,1024,1
606,1,0,0,0,0,2048,0
551,1,0,0,0,0,2048,0
270,1,0,0,0,0,2048,0
234,1,0,0,0,0,2048,0
354,1,0,0,0,0,2048,0
495,1,0,0,0,0,2048,0
573,1,0,0,0,0,2048,0
77,0,1,0,1,0,1024,1
326,1,0,0,0,0,2048,0
614,1,0,0,0,0,4096,0
428,1,0,0,0,0,4096,0
32,0,1,1,1,0,2048,1
355,1,0,0,0,0,4096,0
617,1,0,0,0,0,4096,0
181,1,0,0,0,0,2048,0
337,1,0,0,1,0,2048,0
108,1,0,0,0,0,4096,0
8,0,1,1,1,0,2048,1
477,1,0,0,0,0,2048,0
704,1,0,0,0,0,2048,0
184,1,0,0,1,0,2048,0
1,0,0,1,0,0,1024,1
126,1,0,0,0,0,2048,0
482,1,0,0,0,0,2048,0
662,1,0,0,0,0,2048,0
380,1,0,0,0,0,2048,0
392,1,0,0,0,0,4096,0
490,1,0,0,0,0,2048,0
433,1,0,0,0,0,2048,0
607,1,0,0,0,0,2048,0
466,1,0,0,0,0,2048,0
254,1,0,0,0,0,2048,0
102,1,0,0,0,0,2048,0
63,0,0,1,0,0,1024,1
88,0,1,1,1,1,2048,1
74,1,0,1,0,1,1024,1
74,0,1,0,1,1,1024,1
636,1,0,0,0,0,2048,0
684,1,0,0,0,0,2048,0
398,1,0,0,0,0,2048,0
525,1,0,0,0,0,4096,0
271,1,0,0,0,0,2048,0
677,0,0,0,0,0,2048,0
79,0,0,0,0,1,2048,1
132,1,0,0,0,0,2048,0
493,1,0,0,1,0,2048,0
68,0,1,1,0,1,1024,1
679,1,0,0,0,0,2048,0
352,1,0,0,0,0,2048,0
81,0,1,1,1,0,1024,1
381,1,0,0,1,0,2048,0
303,1,0,0,0,0,2048,0
236,1,0,0,0,0,2048,0
114,1,0,0,0,0,2048,0
31,0,0,1,1,0,2048,1
198,1,0,0,0,0,2048,0
340,1,0,0,0,0,2048,0
571,1,0,0,1,0,2048,0
264,1,0,0,0,0,2048,0
46,1,1,1,0,0,1024,1
259,1,0,0,0,0,4096,0
91,1,0,0,0,0,2048,0
728,1,0,0,0,0,2048,0
647,1,0,0,0,0,2048,0
52,1,0,1,1,0,1024,1
385,1,0,1,0,0,2048,0
659,1,0,0,1,0,2048,0
679,1,0,0,0,0,2048,0
14,0,0,1,1,0,2048,1
378,1,0,0,0,0,4096,0
77,1,1,0,1,0,2048,1
591,1,0,0,0,0,2048,0
57,0,1,1,1,1,1024,1
138,1,0,0,0,0,4096,0
689,1,0,0,0,0,2048,0
268,1,0,0,1,0,4096,0
670,1,0,0,0,0,2048,0
81,0,0,0,0,0,2048,1
3,0,1,1,0,1,2048,1
661,1,0,0,0,0,4096,0
391,1,0,0,0,0,2048,0
258,1,0,0,0,0,4096,0
34,0,1,1,1,1,1024,1
453,1,0,0,0,0,2048,0
713,1,0,0,0,0,2048,0
189,1,0,1,0,0,2048,0
304,1,0,0,0,0,4096,0
714,1,0,0,0,0,2048,0
186,1,0,0,0,0,2048,0
719,1,0,1,0,0,2048,0
62,0,1,0,1,1,1024,1
426,1,0,0,0,0,2048,0
448,1,0,0,0,0,2048,0
379,1,0,0,0,0,2048,0
16,0,1,0,1,1,1024,1
449,1,0,0,0,0,2048,0
436,1,0,0,0,0,4096,0
213,1,0,0,0,0,2048,0
641,1,0,0,0,0,2048,0
627,0,0,0,0,0,2048,0
9,1,0,1,0,1,2048,1
87,1,1,0,0,0,1024,1
592,1,0,0,0,0,2048,0
146,1,0,0,1,0,2048,0
19,0,1,0,1,0,2048,1
555,1,0,0,0,0,2048,0
87,0,1,0,1,1,2048,1
475,1,0,0,0,0,2048,0
85,0,1,1,1,0,2048,1
44,0,1,1,1,0,2048,1
35,1,1,1,1,1,1024,1
349,1,0,0,0,0,2048,0
482,1,0,0,0,0,2048,0
74,1,1,0,1,1,2048,1
458,1,0,0,1,0,2048,0
273,0,0,0,0,0,2048,0
105,1,0,1,0,0,2048,0
4,1,0,1,0,1,1024,1
82,0,1,0,1,0,2048,1
99,1,0,0,0,0,2048,0
23,1,1,1,1,0,1024,1
253,1,0,0,0,0,2048,0
113,1,0,0,0,0,4096,0
665,1,0,0,0,0,2048,0
401,1,0,0,0,0,2048,0
327,1,0,0,1,0,2048,0
75,0,1,1,1,1,1024,1
551,1,0,0,0,0,2048,0
327,1,0,0,0,0,4096,0
55,1,1,0,1,0,1024,1
269,0,0,1,0,0,2048,0
37,0,1,0,0,1,1024,1
588,1,0,0,0,0,2048,0
76,1,1,1,1,0,1024,1
428,1,0,0,0,0,2048,0
61,0,1,0,0,0,1024,1
251,1,0,0,0,0,4096,0
150,1,0,0,0,0,2048,0
74,1,1,1,1,0,2048,1
636,1,0,0,0,0,2048,0
579,1,0,0,0,0,2048,0
94,1,0,0,0,0,2048,0
165,1,0,0,0,0,2048,0
342,1,0,0,0,0,4096,0
96,1,0,0,0,0,2048,0
562,1,0,0,0,0,2048,0
227,1,0,0,0,0,2048,0
447,1,0,0,0,0,2048,0
692,1,0,0,0,0,2048,0
252,1,0,1,0,0,2048,0
407,1,0,0,0,0,2048,0
547,1,0,0,0,0,2048,0
53,1,1,0,1,0,2048,1
290,1,0,0,0,0,2048,0
621,1,0,0,0,0,2048,0
254,1,0,0,0,0,2048,0
321,1,0,0,1,0,2048,0
417,1,0,0,0,0,2048,0
327,1,0,0,0,0,2048,0
209,1,0,0,0,0,2048,0
708,1,0,0,0,0,4096,0
339,1,0,0,0,0,2048,0
425,1,0,0,0,0,4096,0
373,1,0,0,0,0,2048,0
287,1,0,0,0,0,2048,0
63,1,0,0,1,0,1024,1
484,1,0,0,0,0,2048,0
240,1,0,1,0,0,2048,0
83,0,1,1,0,0,1024,1
309,1,0,1,0,0,2048,0
305,1,0,0,0,0,2048,0
38,0,0,1,1,1,2048,1
83,0,1,1,1,0,2048,1
424,1,0,0,0,0,2048,0
448,1,0,0,0,0,2048,0
715,1,0,0,0,0,2048,0
81,1,1,1,1,0,1024,1
699,1,0,0,0,0,2048,0
600,1,0,0,0,0,2048,0
15,0,1,1,0,0,2048,1
251,1,0,0,1,0,4096,0
131,1,0,0,0,0,2048,0
269,1,0,0,0,0,4096,0
392,1,0,0,0,0,2048,0
68,1,0,1,1,0,1024,1
652,1,0,0,0,0,2048,0
32,1,1,1,0,0,1024,1
439,1,0,0,1,0,2048,0
209,1,0,0,0,0,4096,0
71,1,0,0,0,1,2048,1
212,1,0,0,0,0,4096,0
271,1,0,0,0,0,2048,0
346,1,0,0,0,0,2048,0
18,1,1,1,0,1,2048,1
672,1,0,0,0,0,2048,0
358,1,0,0,0,0,4096,0
582,1,0,0,0,0,2048,0
269,1,0,0,0,0,2048,0
9,0,1,0,1,1,2048,1
607,1,0,0,0,0,2048,0
237,1,0,0,1,0,2048,0
98,1,0,0,0,0,4096,0
267,1,0,0,0,0,2048,0
72,0,0,0,0,0,2048,1
717,1,0,0,0,0,2048,0
80,0,1,0,1,0,2048,1
420,1,0,0,0,0,2048,0
145,1,0,0,0,0,4096,0
18,0,1,0,1,1,1024,1
194,1,0,0,0,0,2048,0
636,1,0,0,0,0,2048,0
81,0,1,1,1,1,1024,1
578,1,0,0,0,0,2048,0
682,0,0,0,0,0,2048,0
592,1,0,0,0,0,2048,0
139,1,0,0,0,0,2048,0
176,0,0,0,0,0,2048,0
392,1,0,0,0,0,2048,0
90,1,0,0,0,0,4096,0
8,0,0,1,1,0,1024,1
451,1,0,0,0,0,2048,0
470,1,0,0,0,0,2048,0
251,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
332,1,0,0,0,0,2048,0
23,0,1,1,1,1,1024,1
265,1,0,0,0,0,2048,0
13,0,1,1,1,1,2048,1
9,0,1,1,1,1,1024,1
465,1,0,0,1,0,2048,0
311,0,0,0,0,0,2048,0
414,1,0,0,0,0,2048,0
540,1,0,0,0,0,2048,0
20,0,1,1,1,0,2048,1
60,1,1,0,1,0,1024,1
707,1,0,0,1,0,2048,0
414,1,0,0,0,0,2048,0
30,1,1,0,1,1,1024,1
73,0,0,1,1,0,1024,1
327,1,0,1,0,0,2048,0
102,1,0,0,0,0,2048,0
346,1,0,0,0,0,2048,0
71,0,0,1,1,0,1024,1
299,1,0,0,0,0,2048,0
573,1,0,0,0,0,2048,0
454,1,0,0,1,0,4096,0
314,1,0,0,0,0,4096,0
283,1,0,0,0,0,2048,0
2,1,1,1,0,1,1024,1
489,1,0,0,0,0,4096,0
146,1,0,0,0,0,2048,0
714,1,0,0,0,0,4096,0
302,0,0,1,0,0,4096,0
368,1,0,0,0,0,2048,0
469,1,0,0,0,0,2048,0
206,1,0,0,0,0,2048,0
540,1,0,0,0,0,2048,0
688,1,0,0,0,0,2048,0
499,1,0,1,0,0,2048,0
29,0,1,1,1,1,1024,1
19,0,1,1,1,1,1024,1
253,1,0,0,0,0,2048,0
93,0,0,0,0,0,2048,0
70,0,1,0,0,0,2048,1
112,1,0,0,0,0,2048,0
46,1,0,0,0,0,2048,1
44,0,1,0,1,1,1024,1
558,0,0,0,0,0,2048,0
244,1,0,0,0,0,2048,0
8,0,1,1,1,0,1024,1
296,1,0,0,0,0,2048,0
170,1,0,0,0,0,2048,0
704,1,0,0,1,0,2048,0
572,1,0,0,0,0,2048,0
681,1,0,0,0,0,2048,0
496,1,0,0,0,0,2048,0
48,1,1,1,1,1,1024,1
329,1,0,0,0,0,2048,0
354,0,0,0,0,0,2048,0
122,1,0,0,0,0,2048,0
124,1,0,0,0,0,2048,0
338,1,0,0,0,0,4096,0
55,0,1,0,0,1,1024,1
85,0,0,0,1,0,1024,1
241,1,0,0,0,0,2048,0
640,1,0,0,0,0,4096,0
626,1,0,0,0,0,4096,0
319,0,0,0,1,0,2048,0
377,1,0,0,0,0,2048,0
484,0,0,0,0,0,2048,0
87,0,1,1,0,1,1024,1
709,1,0,0,0,0,2048,0
122,1,0,0,0,0,2048,0
18,0,1,1,1,1,1024,1
200,1,0,0,0,0,2048,0
210,1,0,0,0,0,4096,0
105,1,0,0,0,0,4096,0
612,1,0,0,0,0,2048,0
71,0,1,1,1,0,2048,1
205,1,0,0,0,0,2048,0
69,0,1,1,1,0,1024,1
528,1,0,0,0,0,2048,0
370,1,0,0,0,0,2048,0
18,0,1,1,1,1,2048,1
321,1,0,0,0,0,2048,0
200,1,0,0,0,0,2048,0
441,1,0,0,0,0,4096,0
101,1,0,0,0,0,2048,0
577,1,0,0,0,0,2048,0
622,0,0,0,1,0,4096,0
728,1,0,0,1,0,2048,0
374,1,0,0,0,0,2048,0
48,0,1,1,1,1,2048,1
725,1,0,0,0,0,2048,0
40,0,0,1,1,1,1024,1
481,1,0,0,0,0,2048,0
259,1,0,0,0,0,2048,0
6,0,0,0,1,1,2048,1
386,1,0,0,0,0,2048,0
419,1,0,0,0,0,2048,0
152,1,0,0,0,0,2048,0
359,1,0,0,0,0,2048,0
305,1,0,0,0,0,4096,0
279,1,0,0,0,0,2048,0
82,0,0,0,1,0,1024,1
599,1,0,0,0,0,2048,0
24,0,0,1,1,0,1024,1
40,0,0,1,0,0,2048,1
142,1,0,0,0,0,4096,0
585,1,0,0,0,0,4096,0
70,1,1,0,1,0,2048,1
62,0,1,0,1,0,2048,1
318,1,0,0,1,0,2048,0
339,1,0,0,0,0,2048,0
480,1,0,0,0,0,2048,0
271,1,0,0,0,0,2048,0
356,1,0,0,0,0,2048,0
370,1,0,0,0,0,4096,0
172,1,0,0,0,0,2048,0
275,1,0,0,0,0,2048,0
656,1,0,0,0,0,2048,0
620,1,0,0,0,0,2048,0
437,1,0,0,0,0,4096,0
512,1,0,0,1,0,2048,0
543,0,0,0,0,0,2048,0
356,1,0,0,0,0,2048,0
596,1,0,0,0,0,2048,0
21,0,1,1,0,1,2048,1
405,1,0,0,0,0,4096,0
321,0,0,0,0,0,4096,0
386,1,0,0,0,0,2048,0
67,1,0,1,1,0,2048,1
111,1,0,0,0,0,4096,0
473,1,0,0,0,0,2048,0
215,1,0,0,0,0,2048,0
192,1,0,0,0,0,2048,0
199,1,0,0,0,0,2048,0
659,1,0,0,0,0,2048,0
561,1,0,0,0,0,2048,0
154,1,0,0,0,0,2048,0
561,1,0,0,0,0,2048,0
659,1,0,0,0,0,2048,0
52,0,1,1,1,1,2048,1
108,1,0,0,1,0,4096,0
41,0,0,0,1,1,1024,1
279,1,0,0,0,0,2048,0
449,1,0,0,0,0,2048,0
541,1,0,0,0,0,2048,0
68,0,0,1,0,0,1024,1
685,1,0,0,0,0,4096,0
261,1,0,1,0,0,2048,0
301,1,0,0,0,0,4096,0
534,1,0,0,0,0,2048,0
238,1,0,0,0,0,2048,0
99,1,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
144,1,0,0,0,0,2048,0
728,1,0,0,0,0,2048,0
269,1,0,0,1,0,2048,0
470,1,0,0,0,0,2048,0
511,1,0,0,0,0,2048,0
540,1,0,0,0,0,2048,0
182,1,0,0,0,0,2048,0
25,1,1,0,1,0,1024,1
55,1,0,0,1,0,2048,1
9,0,1,0,1,1,2048,1
420,1,0,0,0,0,4096,0
522,1,0,0,0,0,4096,0
252,1,0,0,0,0,4096,0
129,1,0,0,0,0,2048,0
174,1,0,1,0,0,2048,0
68,1,0,1,1,0,1024,1
4,0,1,1,1,1,2048,1
7,0,1,1,1,1,1024,1
474,0,0,0,0,0,2048,0
282,1,0,0,0,0,2048,0
342,1,0,0,0,0,2048,0
333,1,0,0,0,0,2048,0
359,1,0,0,1,0,2048,0
108,1,0,0,0,0,2048,0
129,1,0,0,0,0,4096,0
699,1,0,0,0,0,2048,0
605,1,0,0,0,0,2048,0
19,0,1,0,0,1,1024,1
539,1,0,0,0,0,2048,0
52,0,1,1,0,1,2048,1
714,1,0,1,0,0,2048,0
696,1,0,1,0,0,2048,0
408,1,0,1,0,0,2048,0
213,1,0,0,0,0,2048,0
76,1,0,0,1,0,2048,1
440,1,0,0,0,0,4096,0
412,1,0,0,0,0,2048,0
577,1,0,0,0,0,2048,0
62,0,1,1,1,0,2048,1
442,1,0,0,1,0,2048,0
18,0,0,0,0,1,1024,1
102,1,0,0,0,0,2048,0
409,1,0,0,1,0,2048,0
254,1,0,0,0,0,4096,0
174,1,0,0,0,0,4096,0
337,1,0,0,0,0,2048,0
34,0,1,0,0,0,1024,1
657,1,0,0,0,0,2048,0
568,1,0,0,1,0,2048,0
457,1,0,0,0,0,2048,0
446,1,0,0,0,0,2048,0
497,1,0,0,0,0,4096,0
434,1,0,0,0,0,2048,0
268,1,0,0,0,0,2048,0
514,1,0,0,0,0,2048,0
630,1,0,0,0,0,4096,0
532,1,0,1,0,0,2048,0
395,1,0,0,0,0,2048,0
456,1,0,0,0,0,2048,0
125,1,0,0,0,0,2048,0
55,1,0,1,0,1,1024,1
88,0,1,1,0,0,2048,1
235,1,0,0,1,0,2048,0
235,1,0,0,0,0,2048,0
89,0,1,1,1,1,2048,1
81,0,1,1,1,0,1024,1
32,1,1,0,0,1,2048,1
176,1,0,0,0,0,2048,0
243,1,0,0,0,0,2048,0
13,0,1,1,1,0,2048,1
404,1,0,1,0,0,2048,0
699,1,0,0,0,0,2048,0
649,1,0,0,0,0,4096,0
363,1,0,0,0,0,2048,0
351,1,0,0,0,0,2048,0
576,1,0,0,0,0,2048,0
543,1,0,0,0,0,2048,0
532,1,0,0,0,0,2048,0
351,1,0,0,0,0,2048,0
632,1,0,0,0,0,2048,0
194,1,0,0,0,0,2048,0
439,1,0,0,0,0,2048,0
77,0,1,1,0,0,2048,1
258,1,0,0,0,0,2048,0
432,1,0,0,0,0,4096,0
319,1,0,0,0,0,2048,0
82,0,1,1,0,0,2048,1
370,1,0,0,1,0,4096,0
608,1,0,0,0,0,2048,0
342,1,0,0,0,0,2048,0
493,1,0,0,0,0,2048,0
53,0,0,1,0,1,1024,1
34,1,0,1,1,0,1024,1
707,1,0,0,0,0,2048,0
321,1,0,0,0,0,4096,0
634,1,0,0,0,0,4096,0
168,1,0,0,0,0,2048,0
124,1,0,0,0,0,2048,0
584,1,0,0,0,0,2048,0
199,1,0,0,0,0,2048,0
410,0,0,0,0,0,2048,0
76,0,1,1,0,1,1024,1
417,1,0,0,0,0,2048,0
37,0,0,0,1,0,1024,1
453,1,0,0,1,0,4096,0
321,1,0,1,0,0,2048,0
705,1,0,0,0,0,4096,0
503,1,0,0,0,0,2048,0
383,1,0,0,0,0,4096,0
636,1,0,0,0,0,2048,0
85,0,0,0,1,1,1024,1
481,1,0,0,1,0,2048,0
191,1,0,0,0,0,2048,0
88,1,1,1,0,1,2048,1
174,1,0,0,1,0,4096,0
290,1,0,0,1,0,2048,0
630,1,0,0,0,0,4096,0
49,1,1,1,1,1,1024,1
66,0,1,1,0,1,1024,1
63,0,1,0,1,1,2048,1
105,1,0,0,1,0,2048,0
4,0,1,0,1,0,2048,1
561,1,0,0,0,0,2048,0
670,1,0,0,0,0,4096,0
112,1,0,0,0,0,4096,0
575,1,0,0,0,0,2048,0
70,0,1,1,1,0,2048,1
73,0,0,1,1,0,1024,1
266,1,0,0,0,0,2048,0
284,1,0,1,0,0,2048,0
102,1,0,0,0,0,2048,0
85,0,1,1,1,1,1024,1
239,1,0,0,0,0,2048,0
430,1,0,0,0,0,2048,0
646,1,0,0,0,0,4096,0
263,1,0,0,1,0,4096,0
256,0,0,0,0,0,2048,0
85,0,1,1,0,0,1024,1
669,1,0,0,0,0,2048,0
186,1,0,0,0,0,4096,0
493,1,0,0,0,0,2048,0
166,1,0,0,1,0,2048,0
3,0,1,0,1,0,2048,1
380,1,0,0,0,0,2048,0
225,1,0,0,0,0,2048,0
456,1,0,0,0,0,2048,0
637,1,0,0,0,0,2048,0
337,1,0,0,0,0,4096,0
303,1,0,0,0,0,2048,0
159,1,0,0,0,0,2048,0
418,1,0,0,0,0,4096,0
105,1,0,1,0,0,2048,0
576,1,0,1,0,0,2048,0
263,1,0,1,0,0,2048,0
363,1,0,0,0,0,2048,0
56,1,1,1,0,1,2048,1
64,0,1,0,1,0,2048,1
602,1,0,0,0,0,2048,0
488,0,0,0,0,0,2048,0
200,1,0,0,0,0,2048,0
553,1,0,0,0,0,2048,0
28,1,1,1,0,1,2048,1
540,1,0,0,0,0,4096,0
485,1,0,0,0,0,2048,0
67,0,1,1,1,1,1024,1
5,0,0,1,1,0,1024,1
405,1,0,0,0,0,2048,0
442,1,0,0,0,0,2048,0
328,1,0,0,0,0,2048,0
193,1,0,0,0,0,2048,0
69,0,1,0,1,0,1024,1
77,0,1,1,1,0,1024,1
43,0,1,0,1,1,2048,1
486,1,0,0,0,0,2048,0
22,0,1,1,1,0,1024,1
453,1,0,0,0,0,2048,0
236,1,0,0,0,0,2048,0
403,1,0,0,0,0,2048,0
637,1,0,1,0,0,4096,0
48,0,1,0,1,1,1024,1
595,1,0,0,0,0,2048,0
575,1,0,0,0,0,2048,0
190,1,0,0,0,0,2048,0
196,1,0,0,0,0,2048,0
380,1,0,0,0,0,2048,0
438,1,0,0,0,0,2048,0
14,1,1,1,1,0,2048,1
677,1,0,0,0,0,2048,0
316,1,0,0,0,0,2048,0
685,1,0,0,0,0,2048,0
82,0,1,1,1,1,2048,1
139,1,0,0,0,0,2048,0
247,1,0,0,0,0,2048,0
417,0,0,0,0,0,2048,0
166,1,0,0,0,0,2048,0
722,1,0,0,0,0,2048,0
543,1,0,1,0,0,4096,0
399,1,0,0,1,0,2048,0
416,1,0,0,0,0,2048,0
597,1,0,0,0,0,4096,0
196,1,0,0,0,0,2048,0
330,1,0,0,0,0,2048,0
524,1,0,0,0,0,2048,0
117,1,0,0,0,0,2048,0
338,1,0,0,0,0,2048,0
453,1,0,0,0,0,4096,0
37,0,1,1,1,0,1024,1
27,0,0,0,1,1,2048,1
628,1,0,0,0,0,2048,0
678,1,0,0,0,0,4096,0
502,1,0,0,0,0,4096,0
67,0,1,0,1,1,2048,1
720,1,0,0,0,0,2048,0
254,1,0,1,0,0,2048,0
66,0,0,0,0,1,2048,1
137,0,0,0,0,0,2048,0
34,1,1,0,1,0,1024,1
247,1,0,0,0,0,2048,0
240,1,0,0,0,0,2048,0
43,0,1,1,1,0,1024,1
349,1,0,0,0,0,4096,0
476,1,0,0,0,0,2048,0
345,1,0,0,0,0,2048,0
46,1,0,1,0,0,1024,1
485,1,0,0,0,0,2048,0
486,1,0,0,0,0,2048,0
251,1,0,0,0,0,2048,0
469,1,0,0,1,0,4096,0
532,1,0,0,0,0,2048,0
438,1,0,0,0,0,2048,0
120,1,0,0,0,0,4096,0
18,0,1,1,1,1,1024,1
486,1,0,1,0,0,2048,0
527,1,0,0,0,0,4096,0
10,1,1,1,1,0,1024,1
651,1,0,0,1,0,2048,0
73,0,1,1,1,1,2048,1
235,1,0,0,0,0,2048,0
268,1,0,0,0,0,2048,0
353,1,0,0,1,0,2048,0
400,1,0,0,0,0,2048,0
293,1,0,0,0,0,2048,0
119,1,0,0,0,0,4096,0
27,0,0,1,1,0,2048,1
98,1,0,1,0,0,2048,0
413,1,0,0,0,0,2048,0
256,1,0,0,0,0,2048,0
86,0,0,0,0,1,1024,1
468,1,0,0,0,0,2048,0
331,1,0,1,0,0,2048,0
249,1,0,0,0,0,4096,0
324,1,0,0,0,0,2048,0
542,1,0,0,1,0,4096,0
18,0,0,0,1,1,2048,1
566,1,0,0,0,0,2048,0
12,0,1,0,1,0,1024,1
497,1,0,0,0,0,2048,0
178,1,0,0,1,0,2048,0
7,1,1,1,0,1,2048,1
310,1,0,0,1,0,2048,0
82,0,1,0,1,0,2048,1
383,1,0,0,0,0,2048,0
86,1,1,0,1,1,1024,1
249,1,0,0,0,0,2048,0
379,1,0,0,0,0,2048,0
643,1,0,0,0,0,2048,0
667,1,0,0,0,0,2048,0
622,1,0,0,0,0,2048,0
424,1,0,0,0,0,2048,0
671,0,0,0,0,0,2048,0
591,1,0,0,0,0,2048,0
77,1,1,1,0,0,1024,1
412,1,0,0,0,0,4096,0
700,1,0,0,0,0,2048,0
418,1,0,0,0,0,2048,0
636,1,0,0,0,0,2048,0
428,1,0,0,0,0,2048,0
260,1,0,0,0,0,2048,0
24,1,1,1,1,0,1024,1
2,1,0,1,1,0,1024,1
291,1,0,1,0,0,4096,0
346,1,0,0,0,0,2048,0
351,1,0,0,0,0,2048,0
519,1,0,0,0,0,2048,0
596,1,0,0,0,0,2048,0
155,1,0,0,0,0,2048,0
