query_name_length,query_type,response_code,subdomain_count,is_tunneling
97,MX,NOERROR,6,0
97,AAAA,NOERROR,5,0
48,AAAA,SERVFAIL,0,0
36,A,SERVFAIL,1,0
27,A,NOERROR,8,0
41,A,NOERROR,9,0
84,AAAA,NXDOMAIN,8,1
47,AAAA,NOERROR,8,0
67,MX,NOERROR,7,0
59,NS,NXDOMAIN,1,0
18,A,NOERROR,1,0
40,A,NOERROR,5,0
79,A,NOERROR,1,0
41,AAAA,NOERROR,5,0
5,A,NOERROR,9,0
47,A,NOERROR,7,0
98,A,NOERROR,1,0
16,A,NOERROR,6,0
95,AAAA,NOERROR,9,0
27,A,NOERROR,3,0
60,MX,NOERROR,6,0
63,A,NOERROR,3,0
8,AAAA,NOERROR,2,0
16,A,NOERROR,8,0
40,A,NOERROR,3,0
18,A,NOERROR,5,0
63,TXT,NOERROR,0,1
49,TXT,NOERROR,6,0
75,TXT,NOERROR,9,1
93,A,NOERROR,8,0
19,NS,SERVFAIL,7,0
85,AAAA,NXDOMAIN,1,0
83,AAAA,NOERROR,2,0
82,MX,NOERROR,5,0
86,MX,NXDOMAIN,0,0
13,A,SERVFAIL,6,0
67,A,NXDOMAIN,8,1
94,A,NOERROR,7,0
72,CNAME,NXDOMAIN,8,1
83,MX,NOERROR,8,0
31,A,NOERROR,8,0
96,TXT,NOERROR,9,1
67,TXT,NOERROR,7,1
23,MX,NOERROR,5,0
36,AAAA,NOERROR,8,0
56,MX,NOERROR,4,0
82,A,NOERROR,8,0
23,NS,NOERROR,9,0
42,A,SERVFAIL,4,0
75,TXT,NOERROR,4,1
72,A,NXDOMAIN,0,0
72,A,NXDOMAIN,3,0
5,A,NOERROR,9,0
73,A,NOERROR,1,0
8,AAAA,SERVFAIL,4,0
63,A,NOERROR,0,0
54,A,NOERROR,3,0
47,TXT,NOERROR,5,0
49,A,NOERROR,6,0
69,MX,NOERROR,5,0
66,A,NOERROR,6,0
35,A,NXDOMAIN,5,0
75,A,NOERROR,7,0
58,A,NOERROR,6,0
36,MX,NOERROR,2,0
43,A,NOERROR,5,0
90,A,REFUSED,6,0
81,A,NOERROR,5,0
88,AAAA,NOERROR,6,0
54,A,NXDOMAIN,5,0
92,AAAA,NXDOMAIN,5,0
27,A,NOERROR,6,0
14,MX,NXDOMAIN,0,0
55,A,NXDOMAIN,4,0
44,A,NOERROR,0,0
56,A,NOERROR,7,0
96,A,NOERROR,2,0
6,A,NXDOMAIN,0,0
16,A,NOERROR,9,0
82,A,REFUSED,4,0
76,A,NOERROR,8,0
40,TXT,NOERROR,1,0
50,A,NOERROR,8,0
47,MX,NOERROR,5,0
83,A,NOERROR,8,0
19,A,NOERROR,5,0
86,A,NXDOMAIN,4,0
38,A,NOERROR,1,0
17,A,NOERROR,3,0
53,A,NOERROR,5,0
85,A,NOERROR,3,0
12,A,NOERROR,9,0
88,A,NOERROR,9,0
96,A,NXDOMAIN,9,1
88,CNAME,NOERROR,8,0
55,A,NOERROR,7,0
95,A,NOERROR,0,0
63,TXT,NOERROR,4,1
38,A,NOERROR,4,0
88,NS,SERVFAIL,3,0
67,MX,NOERROR,0,0
8,A,NOERROR,2,0
81,A,REFUSED,3,0
60,CNAME,NOERROR,1,0
48,A,NOERROR,3,0
77,AAAA,NOERROR,0,0
87,TXT,NOERROR,4,1
32,A,NOERROR,7,0
23,A,NXDOMAIN,4,0
55,CNAME,NOERROR,8,0
60,AAAA,NOERROR,0,0
62,NS,NOERROR,7,0
50,A,NOERROR,3,0
75,A,NOERROR,5,0
30,A,NOERROR,6,0
36,A,NOERROR,6,0
82,MX,NOERROR,6,0
16,A,NOERROR,4,0
59,A,NOERROR,0,0
84,A,NOERROR,3,0
22,A,NOERROR,3,0
75,CNAME,NXDOMAIN,6,1
37,A,NOERROR,7,0
44,AAAA,NOERROR,1,0
70,MX,NXDOMAIN,0,0
27,NS,SERVFAIL,6,0
73,MX,NOERROR,7,0
6,NS,NOERROR,4,0
50,A,SERVFAIL,8,0
48,A,NOERROR,1,0
16,AAAA,NOERROR,0,0
90,A,NXDOMAIN,3,0
40,CNAME,NOERROR,5,0
18,A,NOERROR,6,0
60,AAAA,NOERROR,7,0
87,AAAA,NOERROR,9,0
74,A,NOERROR,2,0
33,A,NOERROR,4,0
45,MX,NOERROR,8,0
33,A,NOERROR,3,0
38,A,NOERROR,1,0
37,A,NOERROR,4,0
91,A,NOERROR,4,0
83,A,NOERROR,6,0
28,MX,NOERROR,4,0
68,CNAME,NOERROR,6,0
44,AAAA,NXDOMAIN,1,0
92,MX,NOERROR,0,0
64,A,NOERROR,5,0
68,CNAME,NOERROR,5,0
53,A,NXDOMAIN,8,1
68,A,NOERROR,6,0
45,AAAA,NOERROR,9,0
8,A,NOERROR,8,0
19,A,NOERROR,4,0
75,MX,NOERROR,7,0
45,A,REFUSED,7,0
87,TXT,NOERROR,4,1
60,MX,SERVFAIL,5,0
26,A,NOERROR,6,0
19,AAAA,NXDOMAIN,7,0
48,A,SERVFAIL,6,0
85,A,NOERROR,3,0
68,AAAA,NOERROR,0,0
44,AAAA,NOERROR,9,0
84,TXT,NOERROR,3,1
12,A,SERVFAIL,8,0
74,CNAME,NOERROR,7,0
77,A,NXDOMAIN,7,1
21,TXT,NOERROR,4,0
97,AAAA,NOERROR,4,0
82,A,NXDOMAIN,6,1
31,AAAA,NOERROR,1,0
72,A,NOERROR,7,0
6,A,NOERROR,4,0
32,A,NOERROR,4,0
19,AAAA,NOERROR,9,0
41,NS,NOERROR,4,0
88,MX,NOERROR,6,0
51,MX,NOERROR,1,0
11,A,NOERROR,1,0
90,A,NOERROR,4,0
67,A,NOERROR,2,0
58,AAAA,NOERROR,1,0
8,A,NOERROR,2,0
62,A,NOERROR,0,0
38,A,NOERROR,7,0
48,A,NOERROR,8,0
75,CNAME,NOERROR,4,0
53,MX,NOERROR,1,0
85,NS,NOERROR,9,0
96,A,NOERROR,8,0
27,A,NOERROR,3,0
13,TXT,NOERROR,8,0
76,A,NOERROR,3,0
6,AAAA,NOERROR,3,0
45,AAAA,NOERROR,8,0
55,A,NXDOMAIN,7,1
16,A,NOERROR,7,0
51,A,SERVFAIL,5,0
25,MX,NOERROR,8,0
56,A,NOERROR,1,0
17,A,NXDOMAIN,1,0
17,A,NOERROR,6,0
5,AAAA,NOERROR,7,0
59,A,NOERROR,3,0
67,AAAA,NOERROR,8,0
7,NS,NOERROR,1,0
78,MX,NOERROR,7,0
36,A,NOERROR,4,0
13,AAAA,NOERROR,2,0
28,AAAA,NOERROR,9,0
70,A,NOERROR,1,0
82,A,NXDOMAIN,6,1
77,A,NOERROR,0,0
91,A,NOERROR,0,0
32,A,NXDOMAIN,3,0
26,A,NOERROR,8,0
84,A,REFUSED,8,0
38,MX,NOERROR,1,0
65,TXT,NOERROR,6,1
15,A,NOERROR,3,0
82,AAAA,NOERROR,7,0
26,A,NOERROR,0,0
33,A,NOERROR,1,0
87,AAAA,NOERROR,2,0
41,MX,NOERROR,7,0
16,TXT,NOERROR,2,0
17,A,NOERROR,2,0
82,A,NOERROR,7,0
36,A,NOERROR,7,0
53,MX,NOERROR,3,0
65,A,NOERROR,0,0
68,MX,NXDOMAIN,1,0
14,AAAA,NOERROR,7,0
50,A,NOERROR,8,0
98,A,NOERROR,4,0
88,AAAA,NXDOMAIN,4,0
35,A,NOERROR,6,0
12,A,NOERROR,5,0
41,AAAA,NOERROR,8,0
22,A,NOERROR,7,0
55,AAAA,NOERROR,4,0
40,AAAA,NOERROR,9,0
11,TXT,NOERROR,5,0
17,AAAA,NOERROR,6,0
36,A,NOERROR,9,0
94,A,SERVFAIL,7,0
38,A,NOERROR,3,0
45,AAAA,REFUSED,9,0
61,A,NOERROR,8,0
7,A,NXDOMAIN,2,0
78,CNAME,NOERROR,0,0
19,A,NOERROR,9,0
43,A,NOERROR,3,0
90,TXT,NOERROR,1,1
49,A,NOERROR,4,0
14,A,SERVFAIL,6,0
40,A,NOERROR,8,0
34,A,NXDOMAIN,7,0
78,A,NOERROR,4,0
89,A,SERVFAIL,6,0
18,A,NOERROR,0,0
69,MX,NOERROR,5,0
5,A,NOERROR,8,0
58,A,NOERROR,0,0
89,AAAA,NOERROR,5,0
24,A,NOERROR,8,0
27,A,NXDOMAIN,5,0
70,A,NOERROR,6,0
47,MX,NOERROR,9,0
20,A,NOERROR,4,0
34,MX,SERVFAIL,1,0
60,A,NXDOMAIN,8,1
98,TXT,NOERROR,5,1
19,AAAA,NOERROR,2,0
53,A,NOERROR,0,0
43,A,NXDOMAIN,0,0
33,A,NXDOMAIN,4,0
47,A,NOERROR,3,0
65,AAAA,NXDOMAIN,7,1
81,A,NOERROR,9,0
14,A,NOERROR,0,0
69,A,NOERROR,0,0
26,CNAME,NOERROR,4,0
60,AAAA,NOERROR,1,0
19,A,NOERROR,0,0
40,A,NXDOMAIN,9,0
89,A,NOERROR,7,0
60,MX,NOERROR,1,0
28,A,NXDOMAIN,8,0
6,AAAA,NOERROR,9,0
7,A,NOERROR,8,0
46,A,NOERROR,6,0
80,AAAA,NOERROR,0,0
58,A,NOERROR,5,0
64,A,NOERROR,5,0
85,MX,NOERROR,9,0
89,CNAME,NOERROR,4,0
37,A,NOERROR,0,0
32,A,NOERROR,8,0
28,TXT,NXDOMAIN,8,1
71,A,NOERROR,6,0
29,A,NOERROR,1,0
51,NS,NOERROR,4,0
31,AAAA,NOERROR,9,0
56,CNAME,NOERROR,7,0
7,A,NOERROR,6,0
11,AAAA,NOERROR,1,0
99,A,NOERROR,0,0
23,A,NOERROR,7,0
44,NS,NOERROR,8,0
70,TXT,NOERROR,2,1
64,A,NOERROR,5,0
80,MX,NOERROR,7,0
26,A,NOERROR,1,0
7,TXT,REFUSED,8,0
72,A,NOERROR,6,0
94,A,NOERROR,9,0
32,AAAA,NOERROR,8,0
27,A,NXDOMAIN,8,0
62,AAAA,NOERROR,2,0
91,TXT,NXDOMAIN,2,1
76,A,NOERROR,8,0
56,A,NOERROR,8,0
29,AAAA,NOERROR,9,0
94,MX,NOERROR,5,0
73,A,NOERROR,8,0
30,A,NOERROR,7,0
10,AAAA,NXDOMAIN,0,0
99,NS,NOERROR,4,0
62,A,NOERROR,4,0
15,A,NOERROR,3,0
21,A,NXDOMAIN,7,0
70,A,NOERROR,6,0
8,MX,NOERROR,8,0
90,A,REFUSED,0,0
64,A,NXDOMAIN,0,0
64,AAAA,NOERROR,3,0
67,A,NOERROR,3,0
27,A,NOERROR,8,0
77,A,NOERROR,8,0
83,AAAA,NOERROR,8,0
74,MX,NOERROR,4,0
19,A,NOERROR,7,0
7,MX,NOERROR,5,0
86,A,NOERROR,9,0
97,A,NXDOMAIN,7,1
96,A,NXDOMAIN,1,0
51,A,NOERROR,7,0
91,A,NOERROR,8,0
24,A,NOERROR,7,0
9,AAAA,REFUSED,8,0
9,MX,NOERROR,5,0
26,MX,REFUSED,3,0
37,NS,NOERROR,3,0
97,A,NOERROR,3,0
13,A,NOERROR,4,0
66,CNAME,NXDOMAIN,0,0
24,A,NOERROR,1,0
7,A,NOERROR,8,0
58,A,NOERROR,5,0
86,A,NOERROR,4,0
21,A,NOERROR,9,0
85,A,NOERROR,6,0
80,NS,REFUSED,3,0
35,NS,NOERROR,0,0
5,AAAA,NOERROR,4,0
17,A,REFUSED,1,0
37,A,NOERROR,4,0
30,NS,NXDOMAIN,3,0
29,CNAME,NOERROR,6,0
26,MX,NOERROR,3,0
23,A,NOERROR,3,0
89,A,NXDOMAIN,4,0
23,A,NOERROR,1,0
5,A,NOERROR,1,0
30,A,NOERROR,9,0
80,AAAA,NOERROR,9,0
65,AAAA,NOERROR,1,0
28,A,NOERROR,1,0
93,AAAA,NXDOMAIN,9,1
91,A,NOERROR,6,0
37,A,NOERROR,3,0
77,TXT,NOERROR,1,1
91,A,NOERROR,1,0
88,A,NXDOMAIN,5,0
89,MX,NOERROR,7,0
97,A,NOERROR,4,0
68,A,NOERROR,3,0
76,A,NOERROR,2,0
95,AAAA,NOERROR,4,0
28,AAAA,NOERROR,6,0
10,CNAME,NOERROR,4,0
56,A,NOERROR,2,0
28,AAAA,NOERROR,4,0
7,A,NOERROR,3,0
21,MX,SERVFAIL,3,0
21,A,NOERROR,0,0
97,NS,NOERROR,4,0
39,A,NOERROR,6,0
93,A,NOERROR,4,0
80,A,NOERROR,8,0
97,A,NOERROR,9,0
79,AAAA,NOERROR,1,0
16,A,NOERROR,0,0
89,A,NOERROR,2,0
31,A,NOERROR,0,0
96,A,NXDOMAIN,6,1
41,MX,SERVFAIL,6,0
36,AAAA,NOERROR,9,0
82,A,SERVFAIL,0,0
19,A,NXDOMAIN,5,0
83,A,NOERROR,7,0
33,AAAA,NOERROR,5,0
17,A,NOERROR,3,0
21,CNAME,NOERROR,5,0
13,A,NOERROR,2,0
74,AAAA,NOERROR,0,0
86,AAAA,NOERROR,4,0
53,A,NOERROR,3,0
27,A,NOERROR,2,0
90,A,NOERROR,8,0
86,AAAA,NOERROR,6,0
30,A,NOERROR,9,0
66,AAAA,NOERROR,2,0
16,MX,NXDOMAIN,6,0
18,AAAA,NOERROR,0,0
59,A,NOERROR,0,0
39,AAAA,NOERROR,6,0
24,A,NXDOMAIN,9,0
58,AAAA,NOERROR,5,0
87,MX,NOERROR,4,0
61,MX,NOERROR,2,0
64,AAAA,NXDOMAIN,3,0
43,A,NOERROR,2,0
41,A,NOERROR,4,0
84,MX,NOERROR,0,0
28,AAAA,NOERROR,9,0
42,MX,NOERROR,8,0
7,A,NOERROR,8,0
48,A,NOERROR,4,0
63,NS,NXDOMAIN,5,0
62,A,NOERROR,0,0
17,A,NOERROR,2,0
68,A,NOERROR,9,0
44,A,NOERROR,0,0
62,MX,NOERROR,6,0
26,A,NOERROR,3,0
82,A,NOERROR,5,0
21,A,NOERROR,4,0
6,CNAME,NOERROR,6,0
65,A,NOERROR,2,0
77,A,NOERROR,1,0
21,AAAA,NOERROR,2,0
25,A,NXDOMAIN,8,0
14,TXT,NOERROR,9,0
21,A,NOERROR,0,0
79,MX,NOERROR,4,0
84,A,NOERROR,0,0
90,A,NXDOMAIN,9,1
61,MX,NXDOMAIN,9,1
88,A,NOERROR,6,0
34,A,NOERROR,7,0
28,AAAA,NOERROR,4,0
80,NS,NOERROR,1,0
39,NS,NXDOMAIN,9,0
58,NS,NXDOMAIN,1,0
76,A,SERVFAIL,4,0
13,A,NOERROR,3,0
83,A,NOERROR,6,0
77,A,NOERROR,1,0
52,TXT,NOERROR,6,1
44,A,NOERROR,6,0
23,A,NOERROR,1,0
42,A,NOERROR,3,0
92,AAAA,NXDOMAIN,8,1
24,NS,NOERROR,4,0
55,A,NOERROR,6,0
98,AAAA,NOERROR,4,0
80,A,NOERROR,2,0
17,A,NXDOMAIN,4,0
7,A,NOERROR,0,0
14,A,NOERROR,1,0
78,A,NXDOMAIN,0,0
56,CNAME,NOERROR,8,0
69,AAAA,NXDOMAIN,7,1
20,CNAME,NOERROR,1,0
45,A,NOERROR,9,0
46,A,NOERROR,6,0
20,A,NOERROR,8,0
41,A,NOERROR,9,0
62,A,NOERROR,6,0
49,A,NOERROR,4,0
20,A,NOERROR,2,0
27,TXT,NXDOMAIN,0,0
45,AAAA,NOERROR,9,0
41,A,NOERROR,8,0
51,MX,NOERROR,5,0
24,A,NOERROR,7,0
55,A,NOERROR,4,0
51,A,NOERROR,0,0
85,MX,NOERROR,1,0
14,A,NXDOMAIN,8,0
98,AAAA,NOERROR,0,0
71,A,NOERROR,8,0
49,A,NOERROR,1,0
65,A,NOERROR,4,0
67,NS,REFUSED,9,0
85,A,NOERROR,0,0
56,AAAA,NOERROR,7,0
49,A,NOERROR,8,0
50,A,NOERROR,7,0
77,A,NXDOMAIN,9,1
39,MX,NOERROR,9,0
46,A,NOERROR,3,0
23,A,NOERROR,9,0
52,A,NOERROR,6,0
60,A,NXDOMAIN,7,1
82,MX,NOERROR,5,0
80,A,NOERROR,6,0
63,A,SERVFAIL,0,0
57,MX,NOERROR,4,0
67,A,NOERROR,5,0
81,A,NOERROR,0,0
48,AAAA,NOERROR,3,0
10,A,NOERROR,6,0
81,MX,NOERROR,8,0
83,A,NXDOMAIN,5,0
62,A,NOERROR,1,0
28,TXT,NOERROR,4,0
90,A,NOERROR,5,0
64,A,NOERROR,5,0
62,MX,NOERROR,9,0
53,CNAME,NOERROR,7,0
75,A,NOERROR,2,0
18,A,NOERROR,0,0
91,AAAA,NOERROR,6,0
45,TXT,NOERROR,8,0
46,CNAME,NOERROR,7,0
65,A,NOERROR,0,0
57,A,SERVFAIL,8,0
79,NS,NOERROR,7,0
90,AAAA,NOERROR,2,0
32,A,NOERROR,4,0
90,A,NXDOMAIN,2,0
87,A,NOERROR,9,0
81,AAAA,NOERROR,8,0
76,CNAME,NOERROR,4,0
87,AAAA,NOERROR,1,0
67,MX,NOERROR,9,0
10,A,SERVFAIL,5,0
33,MX,NOERROR,2,0
17,A,NOERROR,8,0
76,A,NOERROR,8,0
17,AAAA,NOERROR,5,0
35,A,NOERROR,9,0
13,A,NOERROR,7,0
92,AAAA,REFUSED,3,0
85,TXT,NOERROR,4,1
67,A,NOERROR,2,0
92,A,NOERROR,1,0
39,MX,NOERROR,9,0
58,TXT,NOERROR,3,1
14,A,NXDOMAIN,6,0
77,A,NOERROR,6,0
19,AAAA,NOERROR,4,0
44,CNAME,NOERROR,2,0
50,A,NOERROR,4,0
24,NS,NOERROR,6,0
55,A,NOERROR,5,0
71,AAAA,NOERROR,4,0
75,A,NOERROR,7,0
63,AAAA,NXDOMAIN,5,0
75,CNAME,NOERROR,5,0
22,AAAA,NXDOMAIN,4,0
48,AAAA,NOERROR,9,0
48,A,NOERROR,4,0
29,AAAA,NOERROR,1,0
95,A,NOERROR,9,0
85,MX,NOERROR,7,0
34,MX,NOERROR,6,0
70,AAAA,NOERROR,6,0
37,AAAA,NOERROR,0,0
26,AAAA,NOERROR,3,0
82,MX,NOERROR,9,0
86,AAAA,NOERROR,7,0
8,AAAA,NXDOMAIN,6,0
43,CNAME,NOERROR,8,0
45,A,NOERROR,4,0
23,NS,NOERROR,8,0
42,MX,SERVFAIL,2,0
6,A,NOERROR,5,0
84,MX,NOERROR,2,0
41,CNAME,NXDOMAIN,5,0
88,AAAA,NOERROR,7,0
15,NS,NOERROR,4,0
41,A,NXDOMAIN,2,0
83,A,NOERROR,1,0
88,A,NOERROR,0,0
82,A,NOERROR,5,0
88,NS,NOERROR,5,0
54,A,NOERROR,7,0
69,CNAME,NXDOMAIN,9,1
30,AAAA,NOERROR,4,0
37,A,NOERROR,0,0
40,A,NOERROR,9,0
6,A,NOERROR,2,0
98,A,NOERROR,2,0
53,TXT,NOERROR,3,1
23,A,NOERROR,5,0
84,MX,NOERROR,7,0
65,A,NOERROR,0,0
92,TXT,NXDOMAIN,0,1
12,CNAME,NOERROR,6,0
62,AAAA,NOERROR,9,0
64,A,NOERROR,4,0
29,A,NOERROR,4,0
98,A,NOERROR,4,0
27,A,NOERROR,5,0
76,A,NOERROR,2,0
6,A,NOERROR,9,0
84,NS,NOERROR,2,0
89,MX,NOERROR,1,0
38,TXT,NOERROR,2,0
95,NS,NOERROR,6,0
42,A,NOERROR,4,0
73,AAAA,NOERROR,3,0
61,A,NXDOMAIN,6,1
92,A,NXDOMAIN,7,1
44,A,NOERROR,5,0
62,NS,NOERROR,1,0
67,AAAA,NXDOMAIN,6,1
94,CNAME,NOERROR,8,0
98,A,NOERROR,4,0
74,A,NOERROR,1,0
80,A,NOERROR,5,0
84,A,NXDOMAIN,7,1
90,A,NOERROR,9,0
32,A,NOERROR,5,0
91,TXT,SERVFAIL,6,1
46,A,NOERROR,4,0
38,A,NOERROR,2,0
67,A,NOERROR,6,0
72,AAAA,NOERROR,7,0
49,MX,REFUSED,7,0
21,MX,NOERROR,9,0
42,A,NXDOMAIN,8,0
96,TXT,SERVFAIL,6,1
24,MX,NOERROR,6,0
67,AAAA,NOERROR,8,0
36,A,NOERROR,1,0
60,AAAA,NOERROR,5,0
36,A,NOERROR,3,0
92,A,NXDOMAIN,7,1
68,TXT,NXDOMAIN,3,1
78,MX,NOERROR,4,0
14,A,NOERROR,5,0
94,A,NOERROR,5,0
53,AAAA,NOERROR,1,0
21,AAAA,NXDOMAIN,5,0
75,A,NOERROR,4,0
12,A,NOERROR,3,0
20,A,NOERROR,2,0
65,CNAME,NOERROR,2,0
84,MX,NOERROR,6,0
31,A,NOERROR,4,0
89,A,NOERROR,2,0
54,A,NOERROR,7,0
68,AAAA,NOERROR,0,0
93,MX,NOERROR,8,0
72,AAAA,NOERROR,5,0
89,AAAA,NOERROR,4,0
72,AAAA,NOERROR,2,0
52,TXT,NOERROR,4,1
58,A,NOERROR,5,0
51,A,NOERROR,1,0
26,A,NOERROR,4,0
69,MX,NOERROR,6,0
28,A,NOERROR,1,0
74,A,NOERROR,9,0
40,NS,NOERROR,5,0
31,A,NXDOMAIN,7,0
48,AAAA,NOERROR,1,0
65,A,NOERROR,3,0
59,NS,NOERROR,1,0
42,A,NXDOMAIN,0,0
82,MX,NOERROR,1,0
70,AAAA,NOERROR,1,0
81,AAAA,NOERROR,9,0
60,NS,NOERROR,5,0
6,AAAA,NOERROR,6,0
37,A,NOERROR,0,0
61,A,NOERROR,4,0
70,A,NOERROR,9,0
10,AAAA,SERVFAIL,4,0
42,A,NOERROR,6,0
98,A,NOERROR,4,0
30,A,NOERROR,9,0
26,TXT,NOERROR,6,0
86,A,NOERROR,1,0
19,A,NOERROR,7,0
92,A,NOERROR,8,0
38,TXT,NOERROR,0,0
34,A,NXDOMAIN,4,0
51,A,NOERROR,6,0
48,A,NOERROR,5,0
15,A,NOERROR,1,0
63,MX,NOERROR,7,0
10,A,NXDOMAIN,1,0
25,A,NXDOMAIN,5,0
67,CNAME,NOERROR,3,0
13,A,NOERROR,6,0
8,MX,NOERROR,2,0
83,NS,NOERROR,2,0
15,AAAA,NOERROR,8,0
38,CNAME,NOERROR,9,0
36,A,NOERROR,5,0
58,A,NOERROR,1,0
80,A,NOERROR,5,0
6,AAAA,NOERROR,8,0
38,A,NOERROR,0,0
31,NS,NXDOMAIN,8,0
99,MX,NOERROR,5,0
18,A,NOERROR,3,0
62,A,NOERROR,0,0
44,NS,NOERROR,9,0
56,AAAA,NOERROR,2,0
58,A,NOERROR,4,0
92,A,NOERROR,6,0
89,A,NOERROR,8,0
99,A,NOERROR,4,0
99,A,NXDOMAIN,7,1
98,A,NOERROR,7,0
62,A,NOERROR,3,0
39,A,NOERROR,1,0
19,A,NOERROR,7,0
95,A,NOERROR,5,0
28,MX,NOERROR,5,0
37,A,NOERROR,0,0
35,AAAA,NOERROR,4,0
68,A,NOERROR,8,0
42,A,NOERROR,5,0
16,A,NOERROR,8,0
51,A,NOERROR,4,0
28,AAAA,NOERROR,1,0
19,AAAA,NOERROR,6,0
39,A,NOERROR,2,0
64,MX,NOERROR,0,0
45,A,NXDOMAIN,6,0
35,NS,NOERROR,8,0
26,A,NOERROR,4,0
32,A,NOERROR,8,0
19,A,NOERROR,3,0
56,CNAME,NOERROR,6,0
16,A,NOERROR,4,0
80,NS,NOERROR,6,0
32,MX,NOERROR,1,0
43,A,NOERROR,3,0
88,TXT,NOERROR,8,1
53,A,SERVFAIL,9,0
91,A,NOERROR,8,0
46,TXT,NOERROR,4,0
56,A,NXDOMAIN,3,0
42,MX,NOERROR,5,0
88,A,NOERROR,2,0
50,AAAA,NOERROR,6,0
76,AAAA,NOERROR,4,0
67,A,NOERROR,6,0
68,AAAA,NOERROR,3,0
33,A,NOERROR,9,0
51,MX,NOERROR,8,0
47,A,NOERROR,6,0
76,CNAME,NOERROR,0,0
14,A,NOERROR,8,0
40,A,NOERROR,2,0
57,CNAME,NOERROR,2,0
55,AAAA,NOERROR,9,0
65,A,NOERROR,7,0
52,A,NOERROR,6,0
60,A,NOERROR,4,0
7,A,NXDOMAIN,3,0
87,A,NXDOMAIN,7,1
67,A,NOERROR,0,0
22,A,NOERROR,0,0
54,MX,NOERROR,1,0
72,AAAA,NOERROR,7,0
80,AAAA,NOERROR,4,0
96,A,NXDOMAIN,8,1
18,A,SERVFAIL,4,0
45,NS,NOERROR,6,0
84,A,NOERROR,9,0
73,A,NOERROR,3,0
38,NS,NOERROR,9,0
55,AAAA,NOERROR,7,0
69,AAAA,NOERROR,2,0
56,AAAA,NXDOMAIN,5,0
14,A,NOERROR,3,0
67,A,NOERROR,9,0
75,A,NOERROR,7,0
20,A,NXDOMAIN,2,0
98,A,NXDOMAIN,2,0
30,TXT,NOERROR,0,0
76,A,NOERROR,2,0
62,A,NOERROR,9,0
28,A,NOERROR,2,0
7,MX,NOERROR,1,0
23,TXT,NXDOMAIN,2,0
69,A,NOERROR,6,0
29,AAAA,NOERROR,5,0
79,A,NOERROR,7,0
13,AAAA,NOERROR,4,0
63,A,NOERROR,0,0
63,AAAA,NOERROR,8,0
69,MX,NOERROR,4,0
36,MX,NOERROR,2,0
67,A,NOERROR,9,0
25,A,NOERROR,7,0
96,MX,NOERROR,6,0
37,A,NOERROR,5,0
59,NS,NOERROR,1,0
61,A,NOERROR,7,0
17,A,NXDOMAIN,8,0
80,AAAA,NOERROR,0,0
55,NS,NXDOMAIN,6,1
29,A,NOERROR,1,0
58,A,NXDOMAIN,6,1
38,A,NOERROR,9,0
46,MX,NOERROR,3,0
28,A,NXDOMAIN,9,0
24,CNAME,NOERROR,0,0
26,NS,NOERROR,9,0
16,MX,NOERROR,7,0
78,MX,NOERROR,3,0
5,A,NOERROR,9,0
38,A,NOERROR,9,0
17,MX,NOERROR,3,0
32,AAAA,NXDOMAIN,1,0
9,A,NXDOMAIN,9,0
36,A,NOERROR,3,0
11,NS,NOERROR,9,0
5,A,NOERROR,9,0
75,MX,NXDOMAIN,7,1
94,A,NOERROR,7,0
66,NS,NXDOMAIN,9,1
91,A,NOERROR,7,0
60,A,NOERROR,8,0
78,MX,NOERROR,2,0
79,A,NXDOMAIN,6,1
29,AAAA,NOERROR,4,0
14,A,NOERROR,9,0
45,A,NOERROR,7,0
44,AAAA,NOERROR,3,0
7,A,NOERROR,7,0
80,A,NXDOMAIN,1,0
88,A,NOERROR,1,0
84,A,NOERROR,2,0
26,A,NOERROR,2,0
52,MX,NXDOMAIN,2,0
9,A,NOERROR,6,0
50,A,NOERROR,0,0
47,A,NOERROR,1,0
68,A,NXDOMAIN,8,1
98,A,NOERROR,3,0
90,A,NOERROR,9,0
9,AAAA,NOERROR,5,0
79,TXT,NXDOMAIN,4,1
44,A,NOERROR,7,0
20,A,NOERROR,0,0
86,TXT,NXDOMAIN,8,1
35,A,NOERROR,8,0
84,A,NOERROR,0,0
35,A,SERVFAIL,8,0
42,CNAME,NOERROR,3,0
91,A,NOERROR,5,0
54,TXT,NOERROR,8,1
19,NS,NXDOMAIN,4,0
71,A,SERVFAIL,3,0
77,A,NOERROR,9,0
16,A,NOERROR,9,0
27,A,NOERROR,6,0
78,NS,NXDOMAIN,5,0
47,A,NOERROR,1,0
57,A,NOERROR,4,0
65,CNAME,NOERROR,9,0
39,CNAME,NXDOMAIN,5,0
28,A,NOERROR,8,0
76,A,REFUSED,8,0
76,A,NOERROR,5,0
75,TXT,NOERROR,4,1
48,AAAA,NOERROR,5,0
88,A,NOERROR,0,0
41,A,NOERROR,3,0
62,TXT,NXDOMAIN,5,1
56,MX,NOERROR,4,0
71,A,NOERROR,6,0
87,A,NOERROR,6,0
5,A,NOERROR,0,0
30,MX,NOERROR,6,0
95,A,NOERROR,4,0
71,AAAA,NOERROR,6,0
15,A,NOERROR,9,0
87,MX,NXDOMAIN,8,1
81,A,NXDOMAIN,4,0
37,A,REFUSED,5,0
52,MX,NOERROR,1,0
91,A,NXDOMAIN,5,0
