hour_of_day,log_level,event_frequency,unique_ips,failed_auth_count,avg_response_time_ms,error_rate,is_anomaly
19,DEBUG,33,8,0,402,0.021321670733803467,0
10,WARNING,44,11,1,491,0.029740761442818665,0
12,INFO,47,17,1,202,0.016838383624150962,0
17,INFO,18,14,2,257,0.040170542719009106,0
23,WARNING,55,368,20,8557,0.4280186666328165,1
18,INFO,39,6,2,77,0.010869478960881746,0
13,INFO,12,8,2,272,0.015378773786219291,0
22,WARNING,176,297,74,4880,0.5575673964966033,1
11,INFO,2,22,0,481,0.03955072669986093,0
19,INFO,2,13,4,414,0.004512993287033695,0
22,ERROR,469,196,82,6367,0.20029291194156518,1
13,INFO,20,17,2,499,0.042318016437078686,0
14,INFO,38,19,2,360,0.04830596588527732,0
12,DEBUG,28,2,3,155,0.015952589669749644,0
17,INFO,42,18,0,406,0.009181242541457513,0
15,INFO,3,4,4,156,0.04935669434739722,0
14,INFO,48,7,4,179,0.009313038771484044,0
15,WARNING,37,28,2,466,0.007515012472013555,0
11,DEBUG,37,16,3,354,0.04624096365792754,0
4,WARNING,107,147,69,5655,0.34429423591093644,1
13,DEBUG,25,15,0,207,0.023959753624985588,0
1,DEBUG,230,438,93,7605,0.2516690854620703,1
23,WARNING,119,478,74,9249,0.7458320663157922,1
14,ERROR,24,14,2,469,0.0463600342338656,0
17,DEBUG,3,13,0,177,0.041765648680190975,0
12,INFO,38,20,4,73,0.02570244894677913,0
5,INFO,344,454,35,5251,0.5056486583831284,1
11,INFO,26,15,3,178,0.034349214638679806,0
8,ERROR,20,1,4,223,0.03323059447688382,0
17,DEBUG,27,2,1,73,0.004067359421802192,0
10,WARNING,1,24,4,326,0.013946869885198094,0
9,CRITICAL,10,3,4,78,0.02192801809190252,0
15,INFO,10,21,4,254,0.02804060510934574,0
15,INFO,1,24,4,113,0.009574117628615625,0
19,INFO,32,5,2,315,0.015996223752496735,0
22,CRITICAL,389,129,24,2425,0.36988205877328856,1
12,DEBUG,43,28,1,444,0.045044128381099745,0
1,ERROR,254,291,62,9659,0.35466606868289996,1
11,INFO,13,29,3,168,0.014727440957094474,0
8,DEBUG,17,18,0,235,0.04264509757747956,0
8,WARNING,28,26,1,311,0.01158497216946714,0
13,INFO,25,16,1,484,0.030214111804558838,0
0,WARNING,484,302,80,1126,0.6505039831658452,1
11,INFO,47,3,1,497,0.045348089606789814,0
22,WARNING,154,396,86,6725,0.314636032099953,1
16,DEBUG,32,18,0,417,0.04438088314888905,0
10,INFO,32,16,4,163,0.03301894139431397,0
15,INFO,6,9,1,468,0.028102194979883605,0
9,DEBUG,31,21,1,160,0.020840581328896896,0
11,DEBUG,9,1,3,322,0.030617898308432673,0
23,ERROR,93,180,93,2536,0.5950180011498678,1
18,WARNING,16,11,3,301,0.02156425439680002,0
12,WARNING,25,27,3,305,0.0319257981452521,0
9,DEBUG,40,13,4,207,0.022171455880039048,0
18,INFO,28,28,2,332,0.004812093260050471,0
8,WARNING,17,8,3,222,0.02807968114398024,0
8,INFO,31,19,3,437,0.0032502582284306917,0
9,WARNING,23,27,0,466,0.029857206039855047,0
12,WARNING,31,9,1,476,0.041963148300294954,0
19,DEBUG,26,25,4,464,0.007782672726343809,0
16,DEBUG,4,28,1,324,0.029812888559883267,0
13,DEBUG,39,6,2,188,0.002945410108303903,0
19,DEBUG,43,4,4,86,0.01355804545641744,0
11,WARNING,43,28,2,384,0.006292790805885341,0
10,WARNING,43,28,1,389,0.0012426327825741823,0
15,DEBUG,15,9,0,494,0.04227320386645549,0
10,INFO,37,27,3,406,0.02049729159828245,0
8,INFO,38,25,1,307,0.007567516109516725,0
11,INFO,23,15,4,279,0.03176252068368961,0
18,INFO,5,18,3,227,0.045065768080890266,0
12,WARNING,41,26,4,76,0.025077181649605398,0
12,DEBUG,43,22,2,227,0.041465620525983106,0
12,DEBUG,25,27,4,255,0.042132997568278964,0
0,DEBUG,477,364,95,8920,0.4815781862587793,1
15,INFO,26,19,2,148,0.013751833949716914,0
19,INFO,3,26,1,333,0.023389460223362746,0
11,INFO,4,16,3,361,0.007270866111498364,0
1,ERROR,57,231,72,8405,0.7703939903351549,1
8,INFO,18,27,0,130,0.03291902500939626,0
2,WARNING,294,456,64,1183,0.4702805344310062,1
12,INFO,11,15,1,72,0.03999058797301602,0
12,WARNING,11,15,4,185,0.0007276898155756496,0
15,WARNING,36,15,4,304,0.03061438490701206,0
16,DEBUG,16,16,0,466,0.02200054995719755,0
4,WARNING,131,85,94,2636,0.3774095597628059,1
16,WARNING,25,8,2,173,0.03771165251226571,0
18,DEBUG,1,25,0,324,0.04993090840638534,0
15,INFO,26,28,0,445,0.03515486699305261,0
10,INFO,45,25,0,53,0.040380251062570316,0
9,DEBUG,30,2,4,272,0.04564049674148457,0
11,DEBUG,6,15,4,496,0.022068170627498558,0
1,ERROR,76,495,76,3178,0.6459323211288885,1
9,INFO,19,8,0,425,0.02659257729065999,0
11,WARNING,38,11,4,168,0.01581559851804323,0
12,ERROR,45,16,2,198,0.0032151687222582107,0
9,DEBUG,43,8,0,61,0.04288709357799138,0
19,DEBUG,19,5,2,248,0.005107378598868423,0
4,ERROR,445,139,42,3176,0.36905520859336827,1
8,INFO,44,25,1,344,0.0015750955365641528,0
10,INFO,32,4,3,380,0.02678501649616613,0
14,DEBUG,48,12,1,82,0.0028416925370644552,0
1,WARNING,199,385,86,7356,0.30477721394097185,1
8,INFO,25,4,1,208,0.029665743626451926,0
18,DEBUG,47,19,4,294,0.03591995114279819,0
9,ERROR,13,10,2,332,0.02830212328831573,0
10,DEBUG,10,29,4,420,0.037267580341938014,0
9,ERROR,18,28,0,269,0.018324296212283816,0
9,WARNING,36,29,3,218,0.016379700750846066,0
19,INFO,22,19,2,332,0.024704991541290123,0
18,INFO,6,19,0,315,0.025230854680206395,0
13,INFO,27,11,4,456,0.016951911910131092,0
14,DEBUG,8,23,4,338,0.024780332496975328,0
13,INFO,24,13,1,459,0.010604137278108433,0
18,INFO,20,21,1,254,0.032570518335730284,0
13,INFO,22,25,3,208,0.048588017571253486,0
16,INFO,9,2,1,204,0.030238780653197225,0
15,INFO,40,14,1,318,0.023744395762608023,0
15,INFO,39,20,1,225,0.045246866781404084,0
13,INFO,19,18,3,488,0.03294022329760656,0
23,ERROR,56,74,73,7321,0.22979431078149629,1
16,INFO,11,16,2,302,0.031028582606421124,0
1,CRITICAL,234,244,47,7737,0.3873108512821437,1
9,INFO,42,4,0,147,0.038549639252865475,0
14,INFO,10,1,0,96,0.0003954769532789726,0
13,INFO,1,26,4,349,0.03825709872341012,0
14,INFO,27,3,2,253,0.03996186220985368,0
19,INFO,17,12,2,438,0.008752144403226391,0
11,DEBUG,44,23,4,151,0.042549489063088905,0
22,CRITICAL,135,456,98,2632,0.5143514236582047,1
14,DEBUG,17,3,1,395,0.030980026837888516,0
9,INFO,39,21,4,452,0.03846035188479107,0
11,DEBUG,43,18,3,314,0.012653162482252773,0
12,DEBUG,2,24,4,126,0.007712841923252944,0
9,INFO,48,4,1,84,0.0034543066589720565,0
17,INFO,23,29,4,160,0.02162473976306452,0
0,CRITICAL,68,189,99,9881,0.4866593696683204,1
8,DEBUG,10,12,4,240,0.005179141628527628,0
10,DEBUG,42,20,0,275,0.01994404158310884,0
8,DEBUG,30,8,2,270,0.013050479966594336,0
12,INFO,35,25,3,76,0.044233617507562294,0
15,WARNING,25,17,3,351,0.028627180213647376,0
14,INFO,17,14,3,478,0.008733270729677684,0
16,INFO,46,22,0,445,0.02425793974063578,0
9,ERROR,19,20,0,344,0.002068680911319154,0
19,DEBUG,18,11,2,435,0.022450588656651678,0
2,ERROR,202,143,97,3789,0.5399951697777734,1
15,INFO,46,1,2,149,0.025981484382228526,0
13,DEBUG,35,21,3,433,0.010807168534470092,0
10,DEBUG,10,17,3,358,0.04585116961760147,0
9,DEBUG,23,20,3,131,0.047022972834602564,0
15,WARNING,45,28,2,55,0.013761718656474681,0
13,INFO,22,18,1,271,0.008686636163260514,0
11,WARNING,44,29,1,489,0.004528126624725182,0
12,INFO,9,10,2,71,0.038586886374764956,0
12,INFO,32,9,3,170,0.03574819338657979,0
16,INFO,26,2,2,188,0.03837401083473063,0
2,CRITICAL,318,112,33,7652,0.5800069266062173,1
5,INFO,318,166,52,2883,0.31113822868970353,1
15,INFO,19,1,4,347,0.009587327411279635,0
19,INFO,48,28,0,312,0.0018961181445574628,0
9,ERROR,29,1,0,376,0.01966202626046601,0
22,CRITICAL,406,137,49,5104,0.6810973494412143,1
15,INFO,12,8,4,105,0.020807373655881357,0
1,WARNING,383,374,30,2260,0.3544730301267266,1
14,DEBUG,25,1,0,139,0.028054237730422184,0
15,WARNING,27,22,3,469,0.010545036641489404,0
13,INFO,47,17,3,297,0.04212298876191825,0
22,WARNING,340,53,18,6715,0.29915782648559597,1
5,CRITICAL,223,155,29,5089,0.6795604091048728,1
8,DEBUG,6,22,4,234,0.04874673180078337,0
8,INFO,13,10,0,157,0.01558765549296588,0
8,INFO,11,22,1,464,0.02646946125840013,0
10,DEBUG,38,1,1,497,0.046371133537814836,0
17,INFO,6,16,3,207,0.027845207190132816,0
19,DEBUG,5,7,1,476,0.03912735596313774,0
13,INFO,7,3,3,473,0.023316083112383396,0
13,INFO,19,17,4,271,0.023521030544325545,0
12,DEBUG,43,9,0,250,0.018570592341310317,0
14,ERROR,6,15,0,439,0.024267005377921865,0
12,INFO,25,8,4,202,0.002852399020614233,0
9,DEBUG,9,4,3,399,0.04841254972755521,0
11,DEBUG,20,19,2,75,0.042483840979750616,0
8,DEBUG,25,2,1,372,0.04250322921143103,0
14,CRITICAL,8,2,4,455,0.03394497698262785,0
11,DEBUG,37,13,1,475,0.009648712925180226,0
11,INFO,38,27,2,222,0.010689382373321754,0
11,WARNING,2,19,3,250,0.004394418980142689,0
10,INFO,22,1,1,419,0.03907742175728486,0
3,WARNING,309,221,12,1161,0.484920707953185,1
0,CRITICAL,293,381,52,1043,0.6077277383600579,1
15,INFO,48,23,3,342,0.04249344998094046,0
16,DEBUG,1,15,2,161,0.045292923763717685,0
8,INFO,48,2,0,140,0.007337048953493664,0
3,CRITICAL,79,115,14,8019,0.6210622322987596,1
13,INFO,24,16,1,286,0.0069372803790204995,0
15,INFO,49,22,2,413,0.019827507040960476,0
13,ERROR,5,28,2,368,0.023458073019195936,0
19,INFO,48,14,4,169,0.035502390366013284,0
13,DEBUG,35,6,2,172,0.0334948867934371,0
17,DEBUG,42,11,2,295,0.049445899057405096,0
11,INFO,26,14,3,110,0.011305720176861968,0
16,DEBUG,49,20,3,483,0.007743158071830564,0
14,ERROR,43,4,1,431,0.036384760067027615,0
18,INFO,41,17,3,183,0.035145330794683564,0
2,ERROR,169,305,60,3666,0.7328852995851538,1
8,INFO,26,27,1,394,0.04088804646040741,0
9,INFO,41,6,0,260,0.017149853157069735,0
19,INFO,49,8,4,165,0.023556504130893385,0
13,DEBUG,5,29,3,78,0.03434207198469472,0
1,ERROR,173,81,69,1939,0.7210285927643738,1
8,WARNING,18,26,4,311,0.033375675017833784,0
22,ERROR,256,316,16,4145,0.32500001852382276,1
12,INFO,48,16,3,211,0.01440278545445079,0
2,INFO,482,331,24,9332,0.47573087180889545,1
10,WARNING,40,4,2,491,0.046506482602609166,0
19,WARNING,38,16,3,251,0.020677594335758026,0
19,INFO,49,2,3,427,0.048110603680428875,0
2,ERROR,196,88,28,6225,0.41239033839684136,1
2,ERROR,181,53,23,2369,0.4152758104938038,1
12,INFO,24,13,3,329,0.03752315624765647,0
4,CRITICAL,387,215,60,7680,0.6063376887492605,1
17,DEBUG,46,28,1,51,0.010638059644145981,0
8,INFO,4,29,0,355,0.012714676341287945,0
8,DEBUG,8,21,4,303,0.008059560523424497,0
15,INFO,49,10,3,385,0.04241833835905921,0
18,INFO,33,27,2,136,0.00031936007600389397,0
16,DEBUG,3,18,0,340,0.013343140710717079,0
14,INFO,49,25,0,426,0.030268863875518782,0
10,DEBUG,20,3,2,348,0.04929389161964972,0
19,INFO,35,1,3,391,0.014898340777708874,0
13,DEBUG,39,23,0,340,0.01052857718133598,0
10,INFO,43,11,3,183,0.0037699484549059805,0
17,INFO,47,5,4,233,0.014203155063667467,0
11,ERROR,7,25,0,392,0.041339936546299014,0
19,WARNING,27,3,3,302,0.00655228740775321,0
11,DEBUG,5,11,4,328,0.007423105261122432,0
10,DEBUG,49,1,0,463,0.007138900779395097,0
17,INFO,37,15,1,406,0.005817612343987467,0
13,INFO,1,7,3,475,0.02265006919776641,0
12,DEBUG,22,24,4,453,0.0413782696655677,0
18,DEBUG,7,27,1,188,0.02297918426261582,0
16,INFO,49,2,3,393,0.027199577491755285,0
0,CRITICAL,314,396,85,3276,0.7987362279232131,1
4,CRITICAL,195,242,93,8400,0.37279727114202976,1
16,DEBUG,30,25,4,486,0.016956683502270514,0
19,INFO,28,29,0,312,0.031637826440036924,0
10,DEBUG,26,4,0,225,0.017510180193164155,0
11,INFO,34,1,0,134,0.005849668361690913,0
4,ERROR,463,262,17,9587,0.30627140272079234,1
12,INFO,32,9,4,128,0.029328256140787254,0
19,INFO,22,22,1,121,0.04142990066364938,0
16,DEBUG,20,6,0,269,0.023862191985104364,0
0,WARNING,391,215,16,4312,0.42300371548319265,1
11,WARNING,23,9,2,377,0.04597430620581244,0
17,DEBUG,3,2,2,141,0.03744074717305192,0
9,INFO,19,9,0,416,0.01753924883285062,0
15,INFO,14,13,4,157,0.016418814024639305,0
16,INFO,40,20,2,284,0.013621909317677029,0
10,WARNING,39,20,0,214,0.023796559698520042,0
5,WARNING,79,359,68,8145,0.7277587283817144,1
2,ERROR,192,61,53,8787,0.43238539291347144,1
23,ERROR,326,114,74,4000,0.7313509258660913,1
14,WARNING,19,12,1,203,0.017621897583434947,0
19,INFO,15,10,4,125,0.0405055355966874,0
12,WARNING,25,28,3,240,0.02169298849865043,0
13,DEBUG,1,5,2,403,0.03610380895540413,0
18,INFO,31,24,1,144,0.04189344145825155,0
8,INFO,37,12,3,432,0.02351574477753267,0
10,DEBUG,43,29,0,52,0.036610643512947176,0
19,DEBUG,46,1,2,139,0.0034193139029006173,0
16,INFO,22,23,1,362,0.014895619531977117,0
19,INFO,20,4,1,103,0.01611830641039278,0
12,WARNING,41,13,2,247,0.023778875984871786,0
12,INFO,47,18,3,107,0.03234274524468125,0
15,DEBUG,43,2,0,197,0.023506874474435398,0
18,INFO,5,11,0,228,0.04215804003327964,0
18,DEBUG,15,28,0,217,0.012909503715056858,0
9,INFO,2,25,1,450,0.0067433269079154815,0
14,INFO,12,22,3,218,0.01854170717567083,0
16,WARNING,7,27,2,114,0.012123699319119441,0
14,INFO,2,4,4,318,0.029674064755597016,0
19,WARNING,8,18,0,241,0.02851472974800205,0
12,INFO,9,7,2,390,0.036841248149475696,0
13,INFO,27,9,2,485,0.03930253147848243,0
11,INFO,28,2,0,61,0.007095521531923149,0
19,INFO,37,4,4,369,0.017224720660856247,0
14,DEBUG,15,14,1,221,0.003934716644658088,0
4,CRITICAL,200,200,91,6211,0.7159594361557617,1
11,INFO,30,1,3,331,0.04007096379419717,0
10,DEBUG,13,3,1,347,0.048074085902375295,0
11,ERROR,45,1,2,153,0.04785046740108977,0
8,DEBUG,6,20,1,205,0.03159049311803642,0
19,WARNING,30,22,3,477,0.03696661612582226,0
9,INFO,1,29,2,266,0.010435195072216165,0
19,INFO,42,21,2,353,0.029149085854530063,0
18,INFO,38,25,4,483,0.01654158307551994,0
16,INFO,25,13,0,290,0.005451889019457829,0
14,DEBUG,35,14,0,316,0.024527589088858156,0
13,DEBUG,26,12,0,148,0.021054104354449335,0
9,DEBUG,13,11,3,341,0.0034593953368013465,0
8,WARNING,19,18,1,206,0.04771973386305697,0
3,WARNING,331,141,11,6085,0.782814062978604,1
14,INFO,45,28,1,450,0.027937783773869664,0
9,WARNING,7,3,0,342,0.04721928663591412,0
10,WARNING,15,4,4,417,0.012910194514603119,0
15,DEBUG,23,9,1,226,0.03957558669521002,0
5,CRITICAL,96,454,93,3044,0.4842087028473623,1
19,DEBUG,43,22,3,230,0.019764532207225755,0
4,ERROR,348,141,34,7791,0.7109256893559275,1
18,INFO,8,25,3,160,0.034728716850992956,0
18,DEBUG,30,21,2,374,0.023688477671754145,0
16,DEBUG,34,25,3,456,0.018926812908370852,0
3,ERROR,294,357,49,5294,0.4925270648662218,1
11,INFO,1,17,4,187,0.011963572171456872,0
14,WARNING,16,15,1,282,0.03440874669964916,0
8,INFO,11,9,3,352,0.019380513009791905,0
18,WARNING,27,7,1,128,0.013065851757397662,0
5,ERROR,267,361,19,5809,0.21470220656981473,1
9,ERROR,40,8,2,460,0.012395198130453856,0
14,INFO,19,3,1,81,0.019341695747476337,0
9,WARNING,44,1,1,361,0.03105458107184311,0
13,DEBUG,6,4,1,281,0.00305444537202077,0
22,ERROR,230,338,25,9424,0.36501284249866606,1
19,DEBUG,40,1,4,414,0.03144703255074823,0
16,DEBUG,39,4,2,223,0.029559597098698744,0
2,ERROR,339,390,24,4572,0.25542205760431547,1
12,INFO,3,28,2,137,0.0296592629490159,0
17,DEBUG,1,17,1,464,0.04173243213677705,0
14,INFO,23,26,4,164,0.016519992543745986,0
8,INFO,38,26,0,340,0.008779540952936898,0
15,DEBUG,3,12,1,153,0.04487133717633481,0
22,ERROR,147,297,80,5101,0.487110503018118,1
12,INFO,17,22,3,213,0.03944836717651991,0
13,DEBUG,48,16,2,125,0.009597486055369803,0
5,ERROR,269,314,40,8680,0.7814071368596995,1
15,INFO,39,5,2,129,0.0059115516555567965,0
11,WARNING,23,25,3,354,0.0049458986816415754,0
9,DEBUG,38,25,4,374,0.02271025232482886,0
3,CRITICAL,163,299,92,9171,0.49007198638942523,1
15,DEBUG,15,13,4,69,0.0463779279615916,0
9,INFO,26,13,0,225,0.0024414766624469178,0
12,DEBUG,11,12,3,471,0.018632085919818225,0
13,WARNING,7,3,3,277,0.03698205408188907,0
12,INFO,47,28,4,433,0.015198670383629587,0
13,DEBUG,48,12,4,232,0.037646341704925965,0
13,DEBUG,8,24,4,145,0.04752139672344844,0
10,DEBUG,5,26,3,409,0.029426858442779792,0
22,INFO,363,380,64,6279,0.4333824441345131,1
18,INFO,23,20,2,380,0.029756810267984237,0
10,INFO,2,28,4,226,0.015165627029611307,0
16,WARNING,27,23,2,61,0.008469118790824999,0
10,ERROR,21,24,1,223,0.03963209069109388,0
10,INFO,7,20,1,80,0.03314530029508788,0
18,DEBUG,38,11,3,345,0.04250054922271726,0
9,INFO,26,10,0,143,0.04360151151050735,0
14,INFO,30,29,1,389,0.01783241830894509,0
17,INFO,12,16,3,332,0.0056262447675336676,0
17,INFO,48,6,3,202,0.023574557072295155,0
11,ERROR,11,17,2,483,0.01772655183232481,0
8,WARNING,17,13,2,403,0.03166492855595559,0
13,DEBUG,10,18,4,84,0.0421489089947611,0
12,DEBUG,48,12,1,476,0.030576576433476166,0
18,WARNING,16,5,2,229,0.0005387854458112629,0
9,WARNING,15,20,0,438,0.030171260580253764,0
13,DEBUG,15,16,3,88,0.006455091688036075,0
8,INFO,20,3,4,240,0.015834244402150623,0
10,INFO,4,16,2,377,0.01201465744181331,0
11,INFO,32,11,2,196,0.025141867234678823,0
3,WARNING,426,363,86,8908,0.41380363718118685,1
13,WARNING,35,22,1,195,0.001908096838030904,0
23,ERROR,161,440,19,8836,0.5104560533629389,1
11,DEBUG,30,22,3,257,0.04795479234019878,0
8,INFO,31,13,2,128,0.021973126231344432,0
5,ERROR,153,309,18,5662,0.5780821296060376,1
12,WARNING,6,14,2,429,0.043799524788756344,0
16,DEBUG,27,10,4,334,0.01908695391156541,0
15,ERROR,11,24,4,322,0.027408583828343193,0
15,DEBUG,36,18,0,64,0.043278633241073644,0
12,INFO,10,7,4,217,0.029976150341845517,0
15,INFO,16,23,1,124,0.009419878523413484,0
17,INFO,24,18,3,308,0.02994148409722718,0
14,INFO,21,29,3,215,0.04831176151665008,0
2,CRITICAL,460,426,69,6459,0.5893010152854554,1
19,INFO,41,21,4,424,0.04542746950333006,0
14,INFO,36,2,0,174,0.036096732636393375,0
18,DEBUG,49,25,0,295,0.04409823839339999,0
15,DEBUG,42,8,3,225,0.02051165154391273,0
10,DEBUG,45,23,0,106,0.017087026959745604,0
16,ERROR,23,15,1,253,0.049747985347140034,0
15,INFO,21,6,3,226,0.04410772318093982,0
9,ERROR,32,21,2,272,0.0057292746414515485,0
13,DEBUG,17,13,1,435,0.04050507258350391,0
1,ERROR,349,421,97,6258,0.7706595018095204,1
10,DEBUG,21,5,0,321,0.02132280572650244,0
18,INFO,4,29,0,310,0.0042118564712493095,0
13,INFO,23,22,0,486,0.01841943335977473,0
17,DEBUG,25,3,2,258,0.040509202112794136,0
5,ERROR,361,130,82,7729,0.6268085062994525,1
9,DEBUG,6,15,4,290,0.017586636093372417,0
17,INFO,14,27,3,105,0.012766958690901432,0
17,INFO,41,24,0,281,0.006501212222298009,0
17,INFO,38,9,0,465,0.048458308912607745,0
12,CRITICAL,42,17,1,448,0.021708465885336876,0
13,INFO,38,17,2,238,0.001090361766807374,0
22,ERROR,478,95,36,3655,0.33814542252051427,1
14,WARNING,45,18,2,450,0.02624393193089848,0
23,ERROR,383,63,58,3966,0.41846011831595326,1
14,DEBUG,32,26,4,395,0.018182858960739012,0
9,WARNING,16,5,2,221,0.04552186416757529,0
8,DEBUG,19,13,4,269,0.0013941712062916336,0
18,DEBUG,37,7,3,461,0.026213704342728267,0
12,DEBUG,43,4,2,264,0.02443854076441095,0
9,DEBUG,21,13,3,325,0.0005901506205720775,0
15,DEBUG,15,17,2,386,0.0031664859543205416,0
19,DEBUG,26,8,4,485,0.014389559950783155,0
19,INFO,30,27,4,441,0.028738031255228752,0
19,DEBUG,40,3,3,300,0.010326567829061856,0
15,DEBUG,15,25,1,163,0.009198604953494088,0
8,INFO,43,16,1,264,0.006791607915650516,0
11,DEBUG,13,2,1,166,0.0463956868444747,0
16,DEBUG,27,27,2,409,0.02823552838146305,0
1,ERROR,275,331,48,1386,0.6427422734508821,1
19,INFO,34,26,3,332,0.0485607639583709,0
18,INFO,34,8,1,254,0.020418120837076916,0
5,ERROR,461,113,10,5580,0.20276732079517112,1
13,INFO,44,17,3,412,0.025552325924867603,0
0,ERROR,220,378,78,9302,0.7712410792157742,1
12,WARNING,9,19,4,267,0.030880069747040273,0
19,INFO,20,24,2,368,0.03495478793514294,0
8,INFO,47,16,2,124,0.017299912920191046,0
15,DEBUG,39,27,0,343,0.008559244092053808,0
18,INFO,14,20,1,122,0.020678100869088414,0
13,DEBUG,49,10,1,412,0.025244651814304638,0
19,INFO,26,27,3,274,0.02331586170065275,0
9,INFO,27,23,4,228,0.0016924755808684134,0
11,INFO,34,24,1,129,0.03971282683943833,0
11,WARNING,29,15,1,290,0.01715835845212197,0
16,WARNING,32,7,4,261,0.014646185925107393,0
16,DEBUG,41,16,1,440,0.010671174932469541,0
22,WARNING,450,341,25,9980,0.385817070851169,1
19,WARNING,5,20,1,126,0.029454077373206874,0
0,ERROR,460,60,59,2011,0.6371548355964738,1
8,INFO,23,29,2,84,0.033633453922955074,0
13,INFO,21,10,2,117,0.0019089715390912532,0
15,INFO,33,9,0,112,0.04012327245201852,0
8,ERROR,41,7,3,400,0.012810617975028927,0
18,INFO,24,12,0,143,0.023432685721958658,0
8,INFO,16,1,3,180,0.037251456909038,0
18,INFO,32,24,4,346,0.008705658236106528,0
14,WARNING,19,16,4,140,0.04513935342894371,0
14,INFO,26,4,0,465,0.006786841916525416,0
9,INFO,3,14,3,480,0.040639403110787814,0
10,ERROR,35,28,2,215,0.019934709052303108,0
9,INFO,39,23,0,427,0.008207529049322764,0
13,INFO,18,29,0,311,0.04347681977718145,0
15,INFO,7,22,3,426,0.03661684657037985,0
15,INFO,32,23,4,495,0.011480925920386381,0
8,DEBUG,24,26,2,57,0.03326114964190199,0
18,INFO,16,26,3,359,0.007797398710117798,0
16,INFO,24,17,3,137,0.04877606392557923,0
18,INFO,4,12,2,458,0.02742809976036747,0
15,INFO,45,15,0,204,0.007519879234362404,0
3,ERROR,417,489,23,5668,0.646515193664061,1
4,CRITICAL,160,394,46,7542,0.2619748039943183,1
18,DEBUG,34,3,2,182,0.03223177655523619,0
19,DEBUG,19,10,3,376,0.04894630352082477,0
13,INFO,14,20,1,107,0.02483640989648029,0
10,INFO,38,17,1,205,0.01695784884475395,0
8,INFO,13,14,1,86,0.03550541334070216,0
18,DEBUG,22,13,0,270,0.040115024695933636,0
4,ERROR,162,444,49,5842,0.2966708336192473,1
17,INFO,44,26,1,470,0.037165914835731596,0
10,INFO,44,8,3,172,0.034615433966402896,0
14,INFO,30,14,0,184,0.008688936936699832,0
17,INFO,23,2,4,479,0.040530467404437005,0
13,INFO,12,19,4,139,0.03128305603627936,0
22,ERROR,469,347,32,8538,0.4103187278080005,1
13,INFO,14,2,1,235,0.03315508704149809,0
19,WARNING,36,12,0,132,0.042337067241908624,0
10,WARNING,45,20,1,123,0.04311249418124974,0
16,INFO,8,12,0,233,0.01669052009144949,0
8,DEBUG,24,23,4,411,0.005903471101558456,0
15,DEBUG,3,28,3,159,0.011163299747124312,0
12,INFO,14,19,3,400,0.030346216824300238,0
11,INFO,11,16,2,277,0.02582585066261325,0
8,INFO,45,2,2,159,0.024713780559245137,0
16,INFO,38,8,2,311,0.015166603428260617,0
16,INFO,28,2,3,137,0.003783817336780815,0
12,WARNING,23,10,1,335,0.015049309574319936,0
18,INFO,18,16,0,58,0.03459493094252616,0
16,DEBUG,20,7,3,114,0.031099458293597306,0
17,INFO,33,27,2,355,0.013831254438238672,0
16,INFO,2,19,2,288,0.03859598839423816,0
14,WARNING,39,20,1,448,0.04795016311836319,0
15,INFO,37,22,2,363,0.01262794918942824,0
8,INFO,26,27,2,183,0.039333712851471365,0
11,INFO,2,3,0,256,0.03932188417673544,0
17,INFO,3,17,1,376,0.026721870731034915,0
17,INFO,20,28,4,351,0.000501372139976608,0
11,DEBUG,10,8,4,396,0.014713091986005533,0
19,INFO,42,4,2,443,0.0019557852167330415,0
16,DEBUG,21,1,2,145,0.020432219028337084,0
10,INFO,40,18,0,221,0.028450341163021742,0
19,INFO,9,22,4,86,0.02188465592255899,0
17,DEBUG,2,1,1,359,0.03469851694674737,0
17,INFO,28,9,1,151,0.01175592197084776,0
