url_length,num_dots,has_ip,has_at_symbol,has_double_slash,prefix_suffix,subdomain_level,domain_age_days,has_https,abnormal_url,special_char_count,digits_ratio,shortening_service,is_malicious
68,3,0,0.0,0,0,1,491,1,0,0,0.07109489672314424,0,0
98,8,0,0.0,1,1,5,38,0,1,18,0.3470125713885896,1,1
26,3,0,0.0,0,0,0,1152,1,0,4,0.04684351803679672,0,0
25,2,0,0.0,0,0,0,1163,1,0,4,0.08574392501455691,0,0
25,1,0,0.0,0,0,0,323,1,0,4,0.0633793530161464,0,0
156,8,1,1.0,1,0,4,81,0,1,16,0.33870240237859905,0,1
27,3,0,0.0,0,0,1,1549,1,0,2,0.0763735694642777,0,0
56,2,0,0.0,0,0,1,1603,1,0,1,0.08255872667418923,0,0
34,3,1,0.0,0,0,0,3040,1,0,2,0.09250240608986728,0,0
45,1,0,0.0,0,0,0,3555,1,0,0,0.09342944498997208,0,0
58,3,0,0.0,0,0,0,222,1,0,4,0.06557170427428728,0,0
146,9,1,1.0,0,1,5,86,1,1,5,0.12071254864693415,0,1
195,10,1,0.0,1,1,4,20,0,1,7,0.10259684773818198,0,1
29,2,0,0.0,0,0,1,3283,1,0,1,0.06100791798282652,0,0
22,1,0,0.0,0,0,0,3450,1,0,0,0.09581550945694017,0,0
199,7,0,0.0,1,0,2,21,0,1,11,0.2530824952788343,0,1
65,3,0,0.0,0,0,0,571,0,0,0,0.03809933036772239,0,0
265,6,0,1.0,0,0,4,2,0,1,9,0.17208618473133186,1,1
22,2,0,0.0,0,0,1,1414,1,0,4,0.03242114695628983,0,0
191,9,1,0.0,1,1,5,58,0,0,13,0.19554882062194434,1,1
274,8,0,1.0,1,1,4,29,1,1,15,0.24364420009969234,1,1
154,7,1,0.0,1,0,2,50,1,0,5,0.12874585101554875,1,1
55,3,0,0.0,0,0,1,1557,1,0,0,0.07383073026955689,0,0
53,3,0,0.0,0,0,0,2165,1,0,1,0.07612790865712961,0,0
215,7,1,0.0,1,0,3,18,0,1,11,0.1885622744680573,1,1
50,1,0,0.0,0,0,0,1326,1,0,4,0.06367035024790878,1,0
62,1,0,0.0,0,0,1,2980,1,0,0,0.027274476020962436,0,0
111,8,1,0.0,1,1,3,24,1,1,15,0.37720129268531555,1,1
260,6,1,1.0,0,1,4,21,0,1,6,0.21341151665254784,1,1
146,8,1,1.0,0,1,4,83,1,1,15,0.3453682748372488,0,1
35,3,0,0.0,0,0,0,1907,1,0,1,0.03913555213147212,0,0
109,10,0,1.0,1,0,3,66,0,1,6,0.3729852792588916,1,1
92,7,1,1.0,1,0,2,48,0,1,16,0.19006263552305663,0,1
74,1,0,0.0,0,0,0,673,1,0,1,0.053928758616670215,0,0
71,2,0,0.0,0,0,1,3643,1,0,4,0.03390752387977786,0,0
72,1,0,0.0,0,0,0,1889,1,0,4,0.04024023767698553,0,0
39,3,0,0.0,0,0,0,2394,1,0,0,0.097345176674523,0,0
127,7,1,1.0,1,1,4,64,1,1,8,0.379847272921939,0,1
67,1,0,0.0,0,0,0,912,1,0,3,0.09748306153385618,0,0
142,10,1,1.0,1,1,2,21,0,1,17,0.20508736149663195,0,1
227,10,1,0.0,0,1,2,56,0,0,13,0.18505182253577437,0,1
32,3,0,0.0,0,0,0,2553,1,0,0,0.01858821493052274,0,0
116,10,1,0.0,1,1,4,41,0,1,16,0.13539539112918425,0,1
51,2,0,0.0,0,0,1,650,1,0,0,0.08836325776727078,0,0
153,11,0,1.0,1,0,3,9,1,1,13,0.23093341685447843,1,1
59,2,0,0.0,0,0,1,875,1,0,1,0.07545681014627298,0,0
186,7,1,0.0,1,1,2,10,0,1,7,0.36701450363752375,1,1
58,1,0,0.0,0,0,0,795,1,0,2,0.035205386798223014,0,0
62,3,0,0.0,0,0,0,2406,1,0,4,0.019315931638944173,0,0
99,4,0,0.0,1,0,2,56,0,1,16,0.11787001861538204,1,1
43,1,0,0.0,0,0,0,260,1,0,1,0.07227963162104155,0,0
48,2,0,0.0,0,0,1,1696,1,0,1,0.0441023606739486,0,0
65,2,1,0.0,0,0,1,1218,1,0,4,0.04175883687363328,0,0
123,10,1,0.0,0,1,2,53,1,1,14,0.34788106642487904,1,1
64,1,0,0.0,0,0,0,1119,1,0,3,0.03468865348046254,0,0
66,2,0,0.0,0,0,0,1220,1,0,2,0.030903216092861743,0,0
41,3,0,0.0,0,0,1,2254,1,0,1,0.03886413577273488,0,0
47,2,0,0.0,0,0,0,3618,1,0,2,0.01674204954593912,0,0
72,3,0,0.0,0,0,0,2146,1,0,0,0.030203765479305447,0,0
44,2,0,0.0,0,0,1,2183,1,0,2,0.07339552771426987,0,0
60,1,0,0.0,0,0,0,214,1,0,2,0.08016270863148378,0,0
22,2,0,0.0,0,0,0,2112,1,0,4,0.044917475538482445,0,0
76,3,0,0.0,0,0,0,3531,1,0,4,0.05824489089896087,0,0
208,6,0,1.0,1,1,5,54,1,1,13,0.2307937947110434,1,1
50,2,0,0.0,0,0,1,3478,1,0,2,0.020168114264414908,0,0
32,3,0,0.0,0,0,1,398,1,0,1,0.05734915031851915,0,0
60,1,0,0.0,0,0,1,2591,1,0,0,0.013191122428823322,0,0
37,2,0,0.0,0,0,0,2209,1,0,3,0.033273234089875814,0,0
224,10,1,0.0,1,1,5,15,1,1,16,0.11895623042199954,0,1
62,2,0,0.0,0,0,1,945,1,0,3,0.014737264094773661,0,0
53,2,0,0.0,0,0,0,194,1,0,3,0.02014121272184277,0,0
36,2,0,0.0,0,0,1,1011,0,0,4,0.012365004395618318,0,0
74,2,0,0.0,0,0,1,1740,1,0,3,0.021526606210239153,0,0
71,2,0,0.0,0,0,0,1468,1,0,0,0.03420528019882043,0,0
40,1,0,0.0,0,0,0,1744,0,0,2,0.03241109948677245,1,0
55,2,0,0.0,0,0,1,3481,1,0,4,0.023559564847784834,0,0
166,8,1,1.0,0,0,5,19,0,1,19,0.1472608708933388,1,1
78,2,0,0.0,0,0,1,2563,1,0,1,0.0004955525385201943,0,0
69,3,0,0.0,0,0,0,2984,1,0,3,0.06203136292458053,0,0
88,4,1,0.0,1,1,2,75,1,1,17,0.3648347858733296,0,1
143,5,1,0.0,1,0,3,22,0,0,13,0.30138152247461103,0,1
59,3,0,0.0,0,0,0,1849,1,0,3,0.047660634758199885,1,0
215,7,1,0.0,1,1,3,54,1,1,12,0.3042160539439228,1,1
212,5,1,1.0,1,1,5,56,1,1,19,0.2112026693884355,1,1
47,1,0,0.0,0,0,1,1828,0,0,4,0.07626831720164862,0,0
30,1,0,0.0,0,0,0,1867,1,0,0,0.05685307584995896,0,0
67,3,0,0.0,0,0,0,3119,0,0,1,0.03140110669649098,0,0
94,10,0,0.0,1,1,2,85,0,1,13,0.1779687002376094,1,1
47,1,0,0.0,0,0,0,2790,1,0,4,0.0036555276324121257,0,0
54,1,0,0.0,0,0,1,3184,1,0,0,0.01735784687445955,0,0
245,11,0,0.0,1,1,5,13,0,1,13,0.25073900962951345,0,1
34,1,0,0.0,0,0,1,2365,1,0,2,0.05412623375900644,0,0
35,2,0,0.0,0,0,1,1635,1,0,1,0.053104925386590895,0,0
64,2,0,0.0,0,0,1,527,1,0,0,0.05899099128020591,0,0
26,1,0,0.0,0,1,0,1502,1,0,4,0.017387025618224007,0,0
105,9,1,1.0,1,0,3,31,0,1,14,0.30339356094077397,1,1
22,3,0,0.0,0,0,1,3162,1,0,2,0.01823908686255934,0,0
202,5,0,0.0,0,1,5,34,0,1,13,0.28226621333199203,0,1
31,3,0,0.0,0,0,0,901,1,0,3,0.0876258826166639,0,0
27,2,0,0.0,0,0,1,516,1,1,2,0.09596680952196321,0,0
229,5,1,1.0,0,1,3,36,1,1,13,0.24384831319531525,0,1
63,1,0,0.0,0,0,1,1296,1,0,1,0.08076556938187537,0,0
69,3,0,0.0,0,0,0,2761,1,0,1,0.01934823584556731,0,0
54,3,0,0.0,0,0,0,3231,1,0,0,0.08072609012255437,0,0
190,5,0,1.0,0,0,3,78,1,0,9,0.3089930758958216,0,1
74,1,0,0.0,0,0,0,1762,0,0,2,0.08705835871156087,0,0
40,1,0,0.0,0,0,1,2758,1,0,3,0.011711323436244715,0,0
45,3,0,0.0,0,0,0,2636,1,0,4,0.04942100773704977,0,0
74,3,0,0.0,0,0,1,2680,1,0,2,0.045018713551677705,0,0
100,8,0,1.0,1,1,2,56,0,1,13,0.3260100775713347,1,1
33,3,0,0.0,0,0,0,2422,1,0,3,0.01849703048940644,0,0
65,2,0,0.0,0,0,0,1504,1,0,1,0.0931182844841652,0,0
23,3,0,0.0,0,0,0,1671,1,0,1,0.05845463181586254,0,0
36,3,0,0.0,0,0,0,1476,1,0,4,0.09790578356408028,0,0
270,5,1,0.0,1,1,5,54,0,1,19,0.16731031846796807,1,1
67,2,0,0.0,0,0,0,3215,1,0,1,0.009661399812281868,0,0
115,5,0,0.0,0,1,5,59,0,1,8,0.2180977431878063,0,1
43,2,0,0.0,0,0,0,2675,0,0,2,0.03341902326088724,0,0
68,3,0,0.0,0,0,0,244,1,0,1,0.008453648231709732,0,0
297,11,1,1.0,0,0,2,59,1,0,15,0.3833009558350762,1,1
26,1,0,0.0,0,0,0,763,1,0,4,0.08072162720104424,0,0
225,6,1,1.0,0,1,2,39,0,1,17,0.24215203432549623,0,1
94,6,1,1.0,0,0,5,33,1,0,17,0.18019693035759232,0,1
36,1,0,0.0,0,1,1,2633,1,0,0,0.05864385581657148,0,0
31,1,0,0.0,0,0,1,2227,1,0,3,0.014875193755848549,0,0
250,9,1,0.0,0,1,2,12,1,0,15,0.1972413522471878,0,1
70,2,0,0.0,0,0,1,670,1,0,2,0.0877615872865671,0,0
30,1,0,0.0,0,0,0,1871,1,0,3,0.07102283636533896,0,0
53,3,0,0.0,0,0,1,3192,1,0,1,0.07513136514995616,0,0
66,3,0,0.0,0,0,0,1619,1,0,1,0.018587747060795613,0,0
228,8,1,0.0,1,0,3,70,0,0,18,0.1648340912877277,0,1
69,3,0,0.0,0,0,0,462,1,0,4,0.023274611905459344,0,0
48,2,0,0.0,0,0,0,3299,1,0,1,0.06949648433086811,0,0
72,2,0,0.0,0,0,0,2758,1,0,3,0.08779969535686026,1,0
72,3,0,0.0,0,0,1,1032,1,0,2,0.05479929163518898,0,0
67,1,0,0.0,0,0,0,864,1,0,1,0.07900058978761804,0,0
257,5,1,1.0,1,0,4,9,0,0,15,0.2212791789472546,1,1
46,3,0,0.0,0,0,0,735,1,0,2,0.08147626168337846,0,0
126,8,0,1.0,1,1,5,73,1,1,11,0.3575252513559959,1,1
113,6,0,1.0,0,1,3,37,1,1,6,0.14027101519365634,0,1
41,2,0,0.0,0,0,0,1420,0,0,2,0.0015340503940775353,0,0
21,1,0,0.0,0,0,0,197,1,0,1,0.09675858959461443,0,0
66,3,0,0.0,0,0,0,461,1,0,3,0.09384808958958572,0,0
55,1,0,0.0,0,0,1,790,1,0,4,0.013034963175203152,0,0
151,7,1,0.0,1,1,5,51,1,1,12,0.28877019199131,1,1
131,4,1,0.0,1,1,5,72,0,1,10,0.3482211052510752,1,1
78,2,0,0.0,0,0,0,1078,1,0,4,0.043936681464520844,0,0
26,2,0,0.0,0,0,0,657,1,0,1,0.04278062906133954,0,0
226,10,1,1.0,0,0,3,20,0,1,8,0.14234832493341584,0,1
169,6,1,0.0,0,1,2,88,0,1,12,0.18381598757735862,1,1
31,2,0,0.0,1,0,0,3456,1,0,4,0.0823693826668711,0,0
22,1,0,0.0,0,0,1,1163,1,0,0,0.06732170178650171,0,0
36,2,0,0.0,0,0,1,1207,1,0,3,0.04391920938259947,0,0
255,4,0,0.0,0,1,2,57,1,1,19,0.13089505716882585,0,1
51,3,0,0.0,0,0,1,681,1,0,4,0.021327752777739562,0,0
27,2,0,0.0,0,0,1,2757,1,0,3,0.08879799867202888,0,0
42,3,0,0.0,0,0,1,1872,1,0,2,0.07175900555684661,0,0
57,3,0,0.0,0,0,1,1290,0,0,0,0.046522615861036225,0,0
49,1,0,0.0,0,0,0,2992,1,0,1,0.0958804053425297,0,0
203,11,1,1.0,0,1,3,72,1,1,18,0.26150151338696115,1,1
29,3,0,0.0,0,0,1,2310,1,0,1,0.05641991800262344,0,0
74,2,0,0.0,1,0,1,1839,1,0,2,0.050258647598603434,0,0
78,2,0,0.0,0,0,1,2632,1,0,1,0.04082179195923287,0,0
76,1,0,0.0,0,0,0,2181,1,0,0,0.032948600080926864,0,0
57,3,0,0.0,0,0,0,2980,1,0,0,0.014818409811899191,0,0
34,3,0,0.0,0,0,1,1298,1,0,1,0.04616039062072026,0,0
49,1,0,0.0,0,0,1,3353,1,0,4,0.0012482615772623218,0,0
65,2,0,0.0,0,0,1,2969,0,0,3,0.03760434353525233,0,0
45,3,0,0.0,0,0,0,2294,1,0,2,0.06842631600865169,0,0
70,1,0,0.0,0,0,0,866,0,0,3,0.09946169180555814,0,0
267,5,1,1.0,0,0,5,77,0,1,12,0.30986047905310143,1,1
178,8,1,1.0,1,1,2,0,1,1,12,0.28962796658805606,0,1
22,1,0,0.0,0,0,1,2624,1,0,3,0.0162344492493011,0,0
55,3,0,0.0,0,0,1,1661,1,0,3,0.04624766392884089,0,0
135,7,0,1.0,1,1,3,56,0,0,13,0.21470220931438208,0,1
33,3,0,0.0,0,0,1,2628,0,0,4,0.0411517332281826,0,0
184,8,1,1.0,1,0,3,75,0,1,19,0.12654605031908528,1,1
252,6,1,1.0,1,0,3,37,0,1,6,0.3557686475688615,0,1
77,2,0,0.0,0,0,0,1868,1,0,0,0.0620258245401656,0,0
59,2,0,0.0,0,0,1,2178,1,1,4,0.047299116150872955,0,0
103,6,1,1.0,0,1,3,66,0,1,17,0.3807547288344769,1,1
28,2,0,0.0,0,0,0,3389,1,0,3,0.0942290909019097,0,0
65,2,0,0.0,0,0,1,2444,1,0,3,0.01679958923303131,0,0
59,2,0,0.0,0,0,0,701,1,0,4,0.007699562339039412,0,0
62,1,0,0.0,0,0,1,1601,1,0,3,0.04214144152210652,0,0
61,2,0,0.0,0,0,1,3457,1,0,0,0.045464612948159414,1,0
273,7,1,1.0,1,0,2,71,1,1,6,0.3390369914077833,0,1
163,7,1,0.0,0,1,5,73,1,1,8,0.18798466113311776,0,1
55,3,0,0.0,0,0,0,2517,1,0,1,0.023410359405316862,0,0
31,1,0,0.0,0,0,0,268,1,1,1,0.021085001721050014,0,0
69,2,0,0.0,0,0,1,1711,1,0,2,0.05530819639591215,0,0
59,1,1,0.0,0,0,0,2661,1,0,3,0.09822827662647429,0,0
22,3,0,0.0,0,0,0,724,1,0,4,0.07764011138127164,0,0
140,5,1,0.0,1,1,5,75,1,0,11,0.2439958207891206,1,1
249,4,1,0.0,1,1,4,63,1,0,15,0.3699229929653308,0,1
50,2,0,0.0,0,0,1,430,1,0,4,0.08657577909139699,0,0
20,3,1,0.0,0,0,0,3152,1,0,2,0.03284414794174458,0,0
50,1,0,0.0,0,0,0,1646,1,0,4,0.032132962965486525,0,0
73,3,0,0.0,0,0,0,3348,1,0,2,0.05297589665058863,0,0
32,3,0,0.0,0,0,0,2524,0,0,0,0.09069689397134198,0,0
48,3,0,0.0,0,0,1,1080,1,0,0,0.01697285597455749,0,0
124,9,0,1.0,1,1,3,49,0,1,15,0.1774835946286501,0,1
48,1,0,0.0,0,0,1,2416,1,0,0,0.04900157303637003,0,0
54,2,0,0.0,0,0,0,1373,1,1,0,0.03292093811096284,0,0
144,7,0,0.0,1,1,5,7,1,1,9,0.11156088891329834,1,1
40,2,0,0.0,0,0,1,2968,1,0,3,0.036578830753163864,0,0
38,1,0,0.0,0,0,1,296,0,0,2,0.010601582687746504,0,0
47,2,0,0.0,0,0,0,1529,1,0,0,0.08684570024333248,0,0
23,2,0,0.0,0,0,0,2392,0,1,3,0.02193326327119434,0,0
144,7,1,1.0,1,1,5,86,0,1,8,0.1993217847950524,0,1
32,1,0,0.0,0,0,1,1043,1,0,1,0.09831649299794483,0,0
217,10,1,1.0,1,0,5,13,1,1,14,0.15040205566283135,1,1
70,3,0,0.0,0,0,0,605,1,0,3,0.048595209094232705,0,0
67,2,0,0.0,1,0,1,2144,1,0,2,0.0666614095450058,0,0
221,8,1,0.0,0,0,2,34,0,1,10,0.3470350927996463,0,1
51,1,0,0.0,0,0,0,3124,1,0,0,0.08730352057052199,0,0
22,1,0,0.0,0,0,1,1250,1,0,0,0.09835752372883694,0,0
49,2,0,0.0,0,0,1,2709,1,0,1,0.05829775233631648,0,0
77,3,0,0.0,0,0,1,390,1,0,0,0.003662688195818631,0,0
39,3,0,0.0,0,0,1,355,1,0,4,0.013459259617078357,0,0
21,2,0,0.0,0,0,0,2031,1,0,4,0.09119017781371021,0,0
69,3,0,0.0,0,0,1,1213,1,0,4,0.048687412022819815,0,0
44,3,0,0.0,0,0,1,684,1,0,3,0.031846388289693286,0,0
249,10,1,0.0,1,0,4,67,1,0,12,0.2590080050097654,1,1
20,3,0,0.0,0,0,1,2164,1,0,3,0.09572930763298881,0,0
145,10,0,0.0,1,1,2,23,1,1,18,0.2133073659523126,1,1
68,2,0,0.0,0,0,0,3281,1,0,2,0.027401228213239814,0,0
67,1,0,0.0,0,0,1,2666,1,0,3,0.01723966167232457,0,0
126,8,1,0.0,0,1,5,69,1,1,8,0.3878038285852481,1,1
36,1,0,0.0,0,0,1,2418,1,0,3,0.015564363677396865,0,0
205,6,1,1.0,0,1,5,71,0,1,7,0.22447125643808463,0,1
54,1,0,0.0,0,0,0,1148,1,0,4,0.020835898424577417,1,0
69,1,0,0.0,0,0,1,2300,1,0,4,0.06851434492266875,0,0
38,1,0,0.0,0,0,0,2165,1,0,1,0.006222958919680621,1,0
65,1,0,0.0,0,0,0,3127,1,0,2,0.014085105224358054,0,0
231,6,1,0.0,1,1,5,34,0,1,9,0.3388555324646741,1,1
76,2,0,0.0,0,0,0,218,1,0,4,0.06883218414854274,0,0
219,6,1,1.0,0,0,2,20,1,1,17,0.3077647264220113,1,1
230,7,1,1.0,1,0,3,65,0,1,5,0.364800047292101,0,1
31,2,0,0.0,0,0,1,900,0,0,3,0.07318833021854577,0,0
62,2,0,0.0,0,0,0,508,0,0,4,0.019008729859752937,0,0
297,10,1,1.0,1,1,5,57,1,1,5,0.25769038518578147,0,1
151,7,1,0.0,0,1,3,9,0,1,14,0.16831225420536783,0,1
25,1,0,0.0,0,0,0,1342,1,0,4,0.06428243769842491,0,0
70,3,0,0.0,0,0,1,2643,1,1,1,0.06071875099250758,0,0
32,1,0,0.0,0,0,1,2265,1,0,1,0.013456421960674026,0,0
58,3,0,0.0,0,0,0,1314,0,0,3,0.08843816771838031,0,0
41,2,0,0.0,0,0,1,246,1,0,3,0.009906010597637982,0,0
277,6,0,0.0,1,0,2,36,0,1,12,0.29817644266928667,0,1
26,1,0,0.0,1,0,0,2267,0,0,3,0.02517387534546757,0,0
64,2,0,0.0,0,0,0,553,1,0,0,0.0958989874649156,0,0
64,1,0,0.0,0,0,0,2634,1,0,4,0.09441393056334897,0,0
40,2,0,0.0,0,0,0,1492,1,0,3,0.014589372338881058,0,0
20,2,0,0.0,0,0,1,2889,1,0,4,0.04019734168614725,0,0
49,3,0,0.0,1,0,0,545,0,1,3,0.049724968538859486,0,0
38,2,0,0.0,0,0,0,2304,1,0,3,0.06566324960676202,0,0
70,3,0,0.0,0,0,0,1279,1,0,4,0.05520459870965654,0,0
74,2,0,0.0,0,0,0,3297,1,0,2,0.04519127228554523,0,0
213,6,1,1.0,1,1,5,47,1,1,10,0.1277170317362381,1,1
65,3,0,0.0,0,0,1,2950,1,0,4,0.09680876983367748,0,0
48,3,0,0.0,0,0,1,952,1,0,2,0.012026448351846642,0,0
54,3,0,0.0,0,0,0,2088,0,0,4,0.04150291978544847,0,0
158,6,1,0.0,0,0,3,54,1,1,10,0.3543186836727582,0,1
72,2,0,0.0,0,0,0,3440,1,0,3,0.0521884001339879,0,0
39,2,1,0.0,0,0,0,534,1,0,3,0.07412960302460361,0,0
200,7,0,1.0,0,1,3,67,0,1,13,0.18549349031868545,1,1
58,2,0,0.0,0,0,0,1778,1,0,2,0.015796514938548525,0,0
20,3,0,0.0,0,0,1,3511,0,0,3,0.03551807896443835,0,0
42,1,0,0.0,0,0,0,3364,1,0,3,0.02827804796088214,0,0
50,2,0,0.0,0,0,0,1357,1,0,4,0.06293835249159047,0,0
75,2,0,0.0,0,0,1,1252,1,0,4,0.006196231788562301,0,0
251,10,1,1.0,1,1,4,33,1,1,12,0.3633678333723823,0,1
54,3,0,0.0,0,0,1,335,1,0,3,0.06111718588358144,0,0
96,11,0,0.0,1,1,5,21,0,1,8,0.2509396165053682,0,1
66,2,0,0.0,0,0,0,744,1,0,3,0.07040505771202553,0,0
217,8,1,0.0,1,1,3,23,0,1,12,0.1377590489201435,1,1
41,3,0,0.0,0,0,1,2321,1,0,0,0.07872630637811298,0,0
65,1,0,0.0,0,0,0,2442,1,0,0,0.07389372407105316,0,0
26,2,0,0.0,0,0,1,1641,1,0,2,0.08682317482621124,0,0
213,9,1,0.0,0,1,4,35,0,1,5,0.28650603167334887,0,1
64,2,0,0.0,0,0,0,1466,0,0,4,0.09020270814879498,1,0
55,2,0,0.0,0,0,0,2237,1,0,3,0.013942219964441761,0,0
63,3,0,0.0,0,0,1,1418,1,0,3,0.08779327935105558,1,0
26,1,0,0.0,0,0,0,1723,1,0,2,0.012309887699687085,1,0
46,3,0,0.0,0,0,0,1475,1,0,4,0.07320742634237157,0,0
21,3,0,0.0,0,0,1,954,1,0,4,0.07198761102004546,0,0
36,1,1,0.0,0,0,1,2096,1,0,0,0.07794889303402532,0,0
20,3,0,0.0,0,0,0,2684,1,0,1,0.011643647202817709,0,0
77,1,0,0.0,0,0,1,3163,1,0,1,0.08670291667275265,0,0
65,1,0,0.0,0,0,1,404,1,0,4,0.0051887243678991335,0,0
271,5,1,1.0,0,1,2,20,1,1,13,0.2984194718006868,0,1
41,3,0,0.0,0,0,1,1149,1,0,1,0.07357514397893748,0,0
47,1,0,0.0,0,0,0,2549,1,0,0,0.0984798485387664,0,0
72,1,0,0.0,1,0,1,1905,1,0,3,0.029852693615902648,0,0
265,8,0,1.0,0,1,5,19,1,0,14,0.3611572838472653,0,1
110,10,1,0.0,0,1,5,70,1,1,17,0.1646711379291434,1,1
273,5,1,1.0,1,1,5,32,1,1,13,0.26342733959101683,1,1
30,3,0,0.0,0,0,1,927,1,0,1,0.09377254648668482,0,0
26,2,0,0.0,0,0,0,822,1,0,3,0.09825949921653263,0,0
47,3,0,0.0,0,0,0,2528,1,0,1,0.06626404647048717,0,0
44,2,0,0.0,0,0,1,965,1,0,1,0.07357815067827743,0,0
60,1,0,0.0,0,0,1,3172,1,0,2,0.07327278891171334,0,0
282,10,1,1.0,0,0,3,39,0,0,14,0.1370853118182942,1,1
220,6,0,1.0,1,0,5,60,1,1,12,0.16679356476212218,1,1
194,6,1,1.0,1,0,5,60,0,1,15,0.2885039160369324,1,1
52,3,0,0.0,0,0,1,825,1,0,4,0.0780750771477338,1,0
70,2,0,0.0,0,0,1,2151,1,0,3,0.050447762405919354,1,0
77,3,0,0.0,1,0,1,2585,1,0,2,0.04641832253805366,0,0
53,2,0,0.0,0,0,1,3365,1,0,1,0.08688377690246861,0,0
263,9,1,1.0,0,0,3,13,0,1,5,0.2761961297407113,0,1
40,3,0,0.0,0,0,0,392,1,0,3,0.09197189365705297,0,0
75,2,0,0.0,0,0,0,957,1,0,0,0.009018675219890205,0,0
56,3,0,0.0,0,0,0,1049,1,0,2,0.03748642911281532,0,0
68,3,0,0.0,0,0,0,1579,1,0,1,0.042671672123620864,0,0
262,4,0,0.0,0,0,5,73,0,1,12,0.3868313032684849,0,1
79,2,0,0.0,0,0,1,1228,1,0,4,0.0729860226232898,0,0
148,7,1,1.0,1,0,5,83,0,1,11,0.21003475077401054,1,1
74,2,0,0.0,0,0,0,1957,0,0,2,0.007812271784020941,0,0
40,3,1,0.0,0,0,0,1988,1,0,4,0.06747104171790612,0,0
117,10,1,1.0,1,0,5,68,0,1,7,0.21580901994432083,1,1
29,2,0,0.0,0,0,0,531,1,0,2,0.03422298804647539,0,0
101,9,0,0.0,0,1,4,50,0,1,18,0.19709299157771704,0,1
26,1,0,0.0,0,0,1,3132,1,0,0,0.08091349809203005,0,0
48,2,0,0.0,0,0,1,1187,1,0,1,0.08059470517129674,0,0
59,3,0,0.0,0,0,0,3127,1,0,0,0.009535739806030142,0,0
204,7,1,1.0,0,1,3,7,0,1,15,0.19088683661932526,1,1
58,3,0,0.0,0,0,1,1563,0,0,1,0.016371076442642542,0,0
133,8,1,1.0,1,0,5,73,0,1,5,0.3602890024984924,0,1
65,1,0,0.0,0,0,1,1211,1,0,3,0.006284491763857425,0,0
38,1,0,0.0,0,0,1,2774,1,0,4,0.01213614649254744,0,0
30,3,0,0.0,0,0,1,1600,1,0,3,0.036128710476759154,0,0
21,2,0,0.0,0,0,1,1948,1,0,0,0.022017327040025472,0,0
68,3,0,0.0,0,0,0,2993,0,0,3,0.0800120538072265,0,0
221,6,0,0.0,0,1,5,40,0,0,18,0.18491174862887078,0,1
48,2,0,0.0,0,0,1,2668,1,0,3,0.051841866546067296,0,0
60,1,0,0.0,0,0,0,1099,1,0,0,0.04118162648337577,0,0
70,1,0,0.0,0,0,1,1188,1,0,2,0.029105288608613823,0,0
24,2,0,0.0,0,0,1,2207,1,0,0,0.05696140739154784,0,0
60,3,0,0.0,0,0,0,730,1,0,2,0.04033386926518237,0,0
49,2,0,0.0,0,0,1,803,1,0,2,0.048406760788127626,0,0
76,1,0,0.0,0,0,1,537,1,0,0,0.08052248888324712,0,0
58,1,1,0.0,0,1,1,2013,1,0,3,0.07491958810055291,0,0
55,1,0,0.0,1,0,0,2297,1,0,4,0.00457700342021753,0,0
46,1,0,0.0,0,0,1,680,1,0,0,0.03582820068353402,0,0
69,3,0,0.0,0,0,1,749,1,0,4,0.05676112514138054,0,0
37,2,0,0.0,0,0,0,2239,1,0,3,0.07702529170767071,0,0
71,2,0,0.0,0,0,1,2896,1,0,1,0.05017485160800923,1,0
288,6,1,1.0,1,1,2,21,0,0,8,0.24687855227267105,0,1
210,8,1,1.0,0,1,3,80,0,0,7,0.30055856273450365,1,1
274,11,0,1.0,0,0,5,83,1,1,13,0.39495420557528604,1,1
78,2,1,0.0,0,0,0,1380,1,1,2,0.021072729876483755,1,0
288,8,1,0.0,0,1,2,80,1,0,10,0.20143826655169478,1,1
262,10,1,1.0,1,1,4,47,1,1,17,0.19925338419597044,0,1
204,8,1,0.0,0,1,5,7,1,1,13,0.17649647237630545,1,1
74,1,0,0.0,0,0,1,3523,1,0,1,0.011628519343167687,0,0
24,1,0,0.0,0,0,1,742,1,0,0,0.03736386142295073,0,0
270,7,0,0.0,1,1,3,32,0,0,9,0.38564241974752334,0,1
53,1,0,0.0,1,0,1,2365,1,0,2,0.010417423514255276,0,0
53,3,0,0.0,0,0,1,3545,1,1,4,0.06814639518457175,0,0
55,3,0,0.0,0,0,1,304,1,0,3,0.04665272704224739,0,0
50,2,0,0.0,0,0,0,1098,1,0,0,0.05817948231756263,0,0
71,1,0,0.0,0,0,0,344,1,0,0,0.0712278621309978,0,0
39,3,0,0.0,0,0,0,508,1,0,2,0.058120660498767907,0,0
36,3,0,0.0,0,0,1,3484,1,0,1,0.07575602006944797,0,0
39,3,0,0.0,0,0,0,2004,1,0,1,0.02491066901346203,0,0
47,3,0,0.0,0,0,1,644,1,0,4,0.01748692360725629,1,0
40,1,0,0.0,0,0,0,470,1,0,4,0.011300673601212464,0,0
76,3,0,0.0,1,0,1,837,1,1,1,0.053805794004759246,0,0
38,3,0,0.0,0,0,1,1340,0,0,4,0.06037483998357299,0,0
163,6,0,0.0,0,1,3,48,0,1,12,0.28072402343372027,0,1
