url_length,num_dots,subdomain_level,https,shortening_service,suspicious_words,is_phishing
113,4,1,1,1,0,0
55,1,2,0,1,6,1
96,1,0,1,0,5,0
199,2,1,1,1,8,1
82,2,1,0,1,6,1
149,3,2,1,0,2,0
22,7,1,1,0,8,0
135,3,0,0,1,9,1
31,8,3,0,1,7,1
97,2,4,0,1,7,1
52,4,2,1,1,5,1
156,3,3,1,0,8,1
110,1,1,0,0,8,1
166,8,1,1,1,3,1
87,8,2,0,1,4,1
135,7,3,0,0,3,1
43,9,4,1,0,2,0
126,7,2,1,0,6,1
146,3,4,0,0,0,1
93,5,4,1,0,5,1
12,5,2,0,0,0,0
12,5,4,1,0,3,0
181,9,0,1,1,8,1
61,2,1,0,0,3,1
69,8,0,1,1,4,1
29,5,1,0,1,7,1
18,7,1,1,1,9,1
118,9,4,1,0,4,1
116,2,3,0,0,4,1
37,4,3,1,1,5,1
75,3,3,0,1,0,1
112,9,1,0,0,2,1
49,4,1,0,1,6,1
174,5,0,1,1,8,1
85,1,2,0,1,2,1
47,9,2,0,1,3,1
54,8,3,0,0,0,1
197,9,1,0,0,7,1
139,7,0,0,1,4,1
14,9,2,1,0,1,0
88,4,2,0,0,4,1
155,2,3,1,1,9,1
32,1,0,1,1,0,1
23,5,3,0,0,3,1
64,9,4,1,1,1,1
75,7,3,1,0,3,0
132,7,4,0,1,7,1
63,8,1,1,0,0,0
50,9,1,1,1,0,0
75,4,3,1,0,6,0
11,4,3,0,0,2,0
77,1,0,0,0,2,0
124,9,0,1,0,4,1
191,2,2,0,0,2,0
10,9,1,0,0,1,0
108,8,4,0,0,5,1
77,8,3,0,1,6,1
38,1,1,1,1,7,0
176,3,0,0,1,7,1
40,5,0,0,1,6,1
25,4,4,1,1,8,1
59,4,2,0,0,8,0
153,4,3,1,1,5,1
171,4,0,0,1,7,1
188,5,0,0,1,1,1
45,5,2,1,1,1,0
78,9,2,1,0,8,1
151,5,1,1,0,1,0
62,6,3,1,1,2,1
166,5,1,0,1,4,1
190,9,2,1,0,9,1
64,8,4,0,0,5,1
38,3,0,1,0,2,0
195,8,4,0,0,3,1
66,6,4,1,1,7,1
193,5,3,0,1,7,1
12,7,4,0,1,4,1
136,8,3,0,1,0,1
138,6,1,1,1,3,1
92,9,2,0,1,6,1
42,8,0,1,1,9,1
26,7,4,0,1,4,1
187,8,0,0,1,4,1
81,6,3,1,0,5,1
124,7,4,1,0,8,1
74,5,4,0,0,4,1
169,1,0,1,0,2,0
105,7,2,0,0,9,1
199,3,1,1,1,9,1
175,3,4,0,1,0,1
124,1,1,0,0,3,1
150,8,2,1,0,9,1
101,3,4,1,0,4,1
96,4,4,1,0,5,1
183,1,3,0,0,2,1
175,2,3,1,1,6,1
10,2,0,0,0,1,0
179,8,4,1,1,1,1
20,3,2,1,1,7,0
64,4,2,0,1,5,1
153,1,3,1,1,8,1
60,1,4,0,1,9,1
15,6,3,0,0,5,1
87,2,4,0,1,0,1
130,9,0,1,0,8,1
62,4,1,1,0,0,0
73,3,0,0,1,6,1
183,7,3,1,1,7,1
125,1,0,0,1,0,1
194,5,3,0,1,8,1
60,6,2,1,0,6,1
163,6,3,1,0,6,1
198,2,0,0,0,0,1
87,5,0,1,1,0,1
107,9,3,1,0,8,1
79,6,1,0,1,2,1
24,6,2,1,0,5,0
177,7,1,0,1,6,1
12,3,4,1,0,8,0
62,5,4,0,1,5,1
20,6,0,0,1,3,1
70,2,0,0,1,1,1
52,2,3,0,0,6,1
106,1,2,1,0,3,0
123,7,4,0,1,7,1
33,5,1,1,1,8,1
16,6,2,1,1,8,1
106,7,0,1,0,3,0
175,6,4,0,0,8,1
167,6,1,0,0,6,1
55,1,1,1,1,8,0
156,9,2,0,0,6,1
43,7,0,0,1,1,1
110,4,2,1,1,7,1
140,1,0,1,0,0,0
81,1,0,0,1,2,1
199,5,2,1,0,9,1
181,4,3,0,0,0,1
20,2,4,1,0,6,0
85,2,3,1,1,4,1
75,1,3,0,0,5,1
122,1,0,0,1,1,1
93,2,3,0,0,5,1
144,6,3,1,0,3,1
133,5,3,0,0,2,1
196,5,4,1,0,5,1
57,4,0,1,0,6,0
150,6,0,1,1,4,1
117,5,2,0,1,9,1
196,3,2,0,1,3,1
153,8,4,0,1,5,1
55,9,0,0,0,3,0
188,2,0,0,0,5,1
134,6,0,0,0,1,1
159,6,3,0,0,6,1
152,9,0,0,1,8,1
199,5,0,1,1,2,1
170,5,1,0,1,3,1
77,1,1,0,0,3,0
31,2,1,1,0,4,0
38,4,4,0,1,1,1
15,6,2,1,0,0,0
33,8,3,1,0,9,1
54,8,0,0,0,1,0
198,6,3,1,0,4,1
115,7,0,1,0,1,0
57,6,4,0,1,2,1
91,4,0,1,1,4,1
195,9,1,0,0,9,1
83,4,4,1,1,7,1
138,1,1,1,0,1,0
18,5,4,1,0,7,1
14,5,3,0,0,1,1
170,6,4,0,0,0,1
80,7,2,1,0,5,1
195,3,0,0,1,1,1
104,5,3,1,0,8,1
112,8,1,0,0,2,1
146,9,4,1,1,4,1
156,8,3,1,0,0,1
64,3,0,1,0,4,0
159,7,4,0,0,3,1
176,2,3,1,0,1,0
94,9,2,0,0,1,1
130,1,0,1,0,6,0
160,7,0,1,0,1,1
62,9,1,0,0,7,0
129,2,3,1,1,3,1
152,7,4,1,0,4,1
138,3,3,0,1,5,1
38,6,1,0,0,6,0
89,9,2,0,0,2,1
46,6,4,1,0,0,0
87,8,0,0,1,5,1
146,2,3,1,1,5,1
80,7,3,0,1,4,1
139,5,3,1,0,9,1
186,2,1,1,0,4,0
95,8,3,0,1,8,1
194,3,0,1,1,8,1
73,6,0,1,1,8,1
165,4,2,0,1,5,1
163,2,3,1,0,6,1
178,6,2,0,0,3,1
146,3,3,1,0,7,1
108,3,2,0,1,2,1
148,4,1,1,1,2,0
185,4,4,0,1,0,1
61,3,4,0,0,1,0
179,9,0,1,0,0,0
76,8,4,0,1,0,1
129,8,3,0,1,9,1
20,2,1,1,1,7,0
188,2,1,0,0,3,0
77,5,4,0,0,5,1
99,7,2,0,0,7,1
109,9,2,0,1,0,1
155,3,1,1,0,0,0
61,8,2,0,0,6,0
181,3,2,0,0,4,1
131,5,3,0,1,8,1
178,6,2,0,0,9,1
49,9,1,1,1,1,0
172,7,2,0,0,4,1
130,7,1,0,0,8,1
59,1,3,1,0,9,0
164,9,4,0,0,6,1
120,1,0,1,1,8,1
153,2,1,0,1,1,1
182,8,2,1,0,2,0
19,6,0,1,1,5,1
152,4,3,1,0,7,1
36,4,4,1,1,9,1
186,7,1,0,0,2,1
172,3,1,1,1,9,1
140,1,1,0,0,8,1
41,6,1,0,1,9,1
34,3,2,0,0,9,0
163,7,1,1,1,6,1
185,7,3,0,0,8,1
173,6,1,0,0,0,1
79,5,0,0,1,8,1
86,6,4,1,0,7,1
21,6,1,1,0,6,0
190,1,0,0,0,1,0
90,6,3,1,0,2,1
192,1,4,0,0,4,1
68,4,3,0,1,1,1
135,2,3,0,1,6,1
166,2,2,1,0,9,0
35,7,4,1,1,2,1
149,2,2,1,1,0,0
158,2,4,1,0,8,1
14,3,4,1,0,9,1
78,6,1,0,0,0,1
188,3,2,0,0,7,1
120,1,0,1,0,0,0
137,8,3,0,1,2,1
103,6,0,1,0,9,1
70,8,1,1,0,5,0
40,6,1,0,1,9,1
192,8,4,0,0,8,1
162,7,1,1,1,4,1
198,8,1,1,0,4,1
45,6,4,1,0,0,0
132,1,4,1,1,7,1
127,4,0,0,0,4,1
138,2,2,0,1,4,1
97,4,2,0,0,6,1
137,2,0,0,0,4,1
150,7,4,1,0,7,1
83,9,2,0,1,0,1
48,8,1,1,1,3,0
31,2,1,0,1,1,0
13,4,3,0,0,9,1
199,4,1,1,1,4,1
96,2,3,1,1,9,1
102,6,3,0,1,2,1
90,2,1,1,0,5,1
82,5,2,0,1,7,1
44,2,3,0,1,0,1
145,5,3,1,0,5,1
178,9,0,0,1,5,1
149,6,4,1,0,0,1
190,5,0,0,1,7,1
167,2,1,1,0,7,0
98,9,2,1,1,7,1
168,2,2,1,0,6,1
55,1,0,1,0,3,0
111,3,1,1,0,6,0
58,6,1,0,0,9,0
183,4,0,0,0,6,1
11,4,3,1,1,4,1
31,4,4,1,0,2,0
156,7,2,1,0,2,0
59,7,4,0,1,9,1
198,8,2,0,0,5,1
35,6,4,0,0,7,1
54,4,3,1,0,0,0
76,1,2,1,1,3,0
181,6,1,0,1,7,1
103,1,2,0,0,4,1
198,9,1,0,0,1,1
84,6,0,0,1,2,1
87,5,4,1,0,7,1
139,8,1,0,1,6,1
58,6,1,0,1,0,1
69,6,3,0,0,3,1
159,5,1,1,0,1,1
53,1,2,0,1,6,1
52,3,3,0,0,4,1
49,6,0,0,1,9,1
167,4,1,1,0,2,0
141,1,4,1,1,5,1
99,2,0,1,0,2,0
81,6,2,0,0,8,1
104,7,1,0,0,6,1
175,3,0,0,1,2,1
118,6,1,0,1,8,1
139,5,2,1,1,8,1
96,5,0,0,1,9,1
122,4,1,1,1,1,0
57,6,4,0,0,2,1
108,5,3,0,1,8,1
14,4,4,1,0,9,0
199,4,0,0,1,6,1
106,7,1,1,0,7,1
10,3,1,1,0,4,0
35,5,0,0,0,2,0
188,7,3,1,0,7,1
10,7,1,0,0,9,0
165,1,3,1,0,8,1
182,1,3,1,0,1,0
190,7,1,0,1,1,1
149,8,1,0,0,2,1
155,6,1,0,1,3,1
170,5,0,0,1,7,1
11,9,0,0,1,8,1
176,4,2,1,1,9,1
122,1,3,1,1,8,1
74,4,2,0,0,4,0
83,6,2,0,1,0,1
134,4,3,1,1,9,1
63,1,1,0,0,2,0
156,4,3,0,1,0,1
195,6,3,0,0,0,1
138,7,1,1,1,1,1
99,2,3,1,1,0,1
185,7,3,1,1,2,1
83,7,1,1,0,2,0
76,4,0,1,1,5,1
133,6,3,1,0,5,1
100,9,1,0,0,3,1
111,5,4,1,1,9,1
20,3,4,0,1,3,1
104,5,3,1,0,7,1
94,9,4,1,0,0,1
192,5,3,0,1,9,1
32,2,4,1,0,5,0
56,7,3,0,0,1,1
34,7,1,1,1,1,0
122,6,1,1,0,4,1
149,3,2,0,0,7,1
95,6,3,1,1,1,1
53,4,1,0,0,8,0
82,9,0,0,1,9,1
134,4,4,0,0,7,1
135,8,1,0,0,9,1
115,7,3,1,1,7,1
176,2,1,0,1,0,1
165,5,4,0,1,7,1
153,1,2,0,1,4,1
183,2,0,1,1,8,1
115,2,3,0,1,3,1
86,9,2,0,1,8,1
159,9,4,0,0,8,1
136,4,3,0,1,0,1
178,4,2,0,0,7,1
67,7,3,0,1,3,1
111,4,3,1,0,6,1
143,2,4,1,0,3,0
172,2,0,0,1,8,1
180,3,0,0,0,2,0
33,3,4,1,1,5,1
67,6,4,1,1,3,1
190,7,1,0,1,5,1
141,3,0,0,1,2,1
146,3,2,1,1,5,1
136,8,1,1,1,8,1
72,8,1,0,0,3,0
11,1,3,1,1,4,1
134,9,4,0,1,9,1
77,8,4,1,1,4,1
158,8,0,1,0,7,1
159,7,4,0,1,1,1
199,7,1,0,1,7,1
111,4,1,0,0,0,0
83,7,1,0,1,2,1
109,4,3,1,0,5,1
51,9,3,1,0,9,1
104,9,1,0,0,2,1
106,4,4,1,1,1,1
22,1,3,0,0,9,1
108,8,0,1,0,0,0
42,8,4,1,1,5,1
94,6,3,0,0,9,1
45,4,0,0,1,9,1
145,4,0,0,1,4,1
50,8,1,1,1,0,1
182,8,3,1,0,5,1
61,5,1,1,1,8,1
35,4,0,0,0,3,0
127,6,2,1,0,6,1
140,6,4,0,1,9,1
121,1,3,0,0,2,1
161,2,0,0,1,9,1
144,1,0,0,1,6,1
75,3,3,1,1,8,1
109,6,3,0,1,5,1
174,4,3,1,1,6,1
25,8,3,1,1,4,1
183,9,4,1,0,2,1
145,2,2,1,0,3,1
23,5,1,1,0,3,0
167,4,0,0,1,6,1
76,8,4,0,0,9,1
190,8,2,0,1,2,1
133,4,2,1,1,6,1
182,9,0,1,0,3,0
46,6,2,1,1,5,1
190,1,4,1,1,7,1
168,4,2,1,0,4,0
130,4,2,1,0,3,0
195,5,4,0,1,5,1
172,7,4,1,1,7,1
133,6,2,1,1,9,1
153,7,2,1,1,5,1
71,3,3,0,1,3,1
59,6,0,1,1,7,1
60,1,1,0,0,4,0
126,7,4,0,1,8,1
89,8,4,0,0,3,1
112,1,3,1,1,1,1
97,4,0,0,1,4,1
48,3,3,1,0,5,0
29,3,2,1,1,8,0
112,1,0,1,1,1,0
186,1,1,1,1,1,0
39,8,3,1,1,7,1
117,2,0,1,1,8,1
198,8,3,1,1,6,1
88,9,0,1,0,6,1
79,3,1,1,1,1,0
156,8,3,1,1,9,1
53,1,3,1,1,6,1
16,6,2,1,1,8,1
52,5,0,0,0,8,0
75,9,0,0,0,4,0
25,2,1,1,0,0,0
80,1,0,0,0,1,0
120,4,2,0,1,3,1
68,7,1,1,1,1,0
40,7,4,0,0,3,1
49,7,1,1,0,1,0
116,1,1,1,0,6,0
104,3,4,1,0,4,1
70,5,0,1,0,5,0
123,8,3,1,0,6,1
119,8,2,0,0,1,1
140,3,3,0,1,8,1
133,1,0,0,1,7,1
54,1,3,1,0,4,0
158,3,1,0,1,0,1
91,9,3,1,0,6,1
186,5,2,1,1,7,1
149,9,0,1,0,3,0
15,1,0,0,1,0,0
154,2,0,1,0,5,0
175,5,4,0,0,6,1
73,4,0,1,1,9,0
148,2,4,0,1,3,1
112,4,2,1,0,1,0
30,7,3,0,0,7,1
140,7,2,1,1,1,1
15,9,1,0,0,2,0
85,9,3,1,0,4,1
32,3,3,0,0,7,1
190,9,1,0,1,6,1
53,9,4,0,1,3,1
133,8,0,0,0,7,1
152,2,1,1,1,4,1
124,7,0,1,0,7,1
55,8,3,1,1,9,1
198,9,3,1,0,4,1
96,7,0,1,1,6,1
81,7,2,1,1,1,1
188,7,2,0,0,8,1
198,2,3,1,0,4,1
80,6,4,1,1,6,1
62,9,4,0,0,0,1
58,2,2,0,0,6,1
80,8,4,1,0,6,1
83,2,0,1,1,4,1
87,8,3,0,1,4,1
154,8,2,1,0,1,0
183,1,2,0,0,1,0
29,8,3,1,1,8,1
153,4,1,0,0,6,1
170,8,4,0,0,8,1
145,3,0,0,1,1,1
187,4,1,1,0,0,0
105,1,4,1,0,8,1
70,7,4,0,1,3,1
72,6,3,0,1,4,1
17,3,4,1,1,2,0
40,6,0,1,1,7,1
174,2,4,1,0,5,1
38,5,1,1,0,8,0
57,3,1,1,0,3,0
177,6,3,0,0,6,1
135,8,4,1,1,8,1
140,7,3,0,0,2,1
84,6,2,1,0,5,1
10,8,2,1,0,0,0
129,8,2,0,0,8,1
72,8,1,1,1,0,0
13,9,3,1,1,2,1
35,6,3,0,1,7,1
37,9,0,0,1,7,1
131,7,1,1,0,4,1
20,1,3,1,0,2,0
38,9,1,1,1,0,0
102,2,3,0,0,4,1
122,8,1,1,0,1,0
55,6,2,0,1,8,1
172,9,4,1,1,0,1
62,7,0,1,0,6,0
164,4,2,0,1,6,1
12,9,2,1,1,1,0
142,6,2,1,0,3,0
78,7,3,1,1,6,1
159,9,2,1,0,9,1
50,6,0,0,0,6,0
141,4,2,0,1,7,1
27,5,4,1,0,8,1
23,4,3,1,0,6,0
180,6,0,0,1,4,1
69,2,3,1,0,8,0
29,5,1,1,1,4,1
33,2,4,1,1,6,1
178,3,2,1,1,2,0
58,5,2,0,1,3,1
113,3,2,0,1,7,1
50,6,3,1,0,7,1
93,7,1,0,1,3,1
26,8,1,1,0,9,0
69,4,0,0,1,1,1
187,1,2,1,1,6,1
144,1,3,0,0,7,1
35,1,4,1,0,0,0
80,5,2,0,1,3,1
177,2,4,0,1,6,1
112,1,0,1,1,6,1
182,8,3,1,1,2,1
70,1,4,0,1,7,1
24,6,0,0,1,8,1
18,7,3,0,1,2,1
28,2,0,0,1,4,1
153,1,1,1,0,9,0
197,8,3,0,1,3,1
108,9,3,0,1,7,1
147,2,4,0,0,6,1
109,3,0,1,0,0,1
57,1,2,1,0,3,0
158,9,0,0,1,3,1
22,2,0,0,1,3,1
14,2,3,1,0,8,0
125,4,0,1,1,5,1
163,3,0,0,0,8,1
140,6,0,0,0,6,1
50,9,0,1,0,5,0
22,8,4,0,0,0,1
38,4,2,1,1,3,0
59,9,2,1,1,5,1
82,1,2,1,0,2,1
119,7,4,0,0,8,1
29,7,3,0,0,0,1
120,4,2,1,1,0,0
25,2,4,1,1,9,1
23,4,4,0,0,1,0
26,8,2,1,0,4,0
124,8,3,1,0,9,1
181,9,3,1,1,6,1
126,7,4,1,1,6,1
124,8,0,0,1,9,1
124,9,0,1,1,5,1
89,3,4,1,1,3,1
124,2,2,0,1,5,1
85,5,3,0,1,3,1
53,4,3,1,0,9,0
143,5,3,1,0,9,1
39,5,1,1,0,5,0
196,1,0,1,1,4,1
12,5,4,0,0,1,1
62,9,2,0,1,7,1
21,3,3,1,0,5,0
87,8,3,0,1,4,1
73,6,4,0,0,1,1
32,8,0,0,1,6,1
194,3,0,1,0,4,0
95,3,1,0,1,2,1
38,4,2,1,1,0,0
34,6,1,1,0,4,1
130,2,4,0,0,6,1
157,3,4,1,0,1,0
19,5,0,1,0,3,1
72,2,3,0,1,6,1
108,7,1,0,0,5,1
163,7,1,0,1,6,1
55,8,1,1,1,4,1
48,8,3,1,0,0,1
179,7,3,1,1,0,1
16,5,2,0,0,1,0
18,9,1,1,1,7,1
106,8,1,1,1,3,1
171,4,1,1,1,1,1
54,3,2,1,0,4,0
191,6,1,1,0,7,1
185,7,0,1,0,0,0
170,3,4,0,1,3,1
31,8,2,1,1,9,1
176,5,0,0,1,7,1
137,3,0,0,1,3,1
162,4,4,1,0,0,1
45,9,2,0,0,4,0
124,5,4,1,0,2,1
122,5,3,0,0,8,1
47,5,4,1,0,6,1
128,1,0,1,1,2,0
130,7,1,1,1,2,1
113,1,4,1,0,8,1
128,5,2,0,0,2,1
48,7,1,1,0,4,0
57,3,4,1,0,8,0
177,7,3,1,0,9,1
84,7,1,0,1,0,1
156,6,3,0,0,2,1
171,9,0,0,0,4,1
189,4,0,1,0,6,0
194,4,2,0,1,3,1
36,2,4,1,0,3,0
98,4,3,0,0,1,1
47,8,0,1,1,2,0
113,1,4,1,1,8,1
67,3,2,1,0,2,0
133,5,2,1,1,7,1
11,6,1,0,1,8,1
101,3,1,1,1,1,0
81,5,4,0,0,4,1
46,4,4,1,1,4,1
128,3,3,1,1,7,1
84,2,4,1,0,6,1
25,5,2,0,0,6,0
157,7,1,1,1,9,1
73,5,4,0,1,0,1
175,2,0,1,0,6,0
39,4,0,1,0,5,0
101,6,3,0,1,5,1
31,1,1,1,1,6,0
177,8,0,0,0,5,1
123,5,2,0,0,8,1
103,8,0,0,0,7,1
199,8,2,0,1,5,1
88,6,1,1,0,8,1
51,1,1,1,1,0,0
148,6,0,1,1,1,1
74,4,1,1,0,4,0
191,9,4,1,1,2,1
24,9,4,1,0,3,0
65,8,0,0,0,5,1
133,7,0,0,1,2,1
178,1,0,1,1,3,0
128,8,3,0,1,2,1
50,6,3,1,1,3,1
145,4,0,1,1,7,1
199,3,1,1,0,4,0
143,2,3,1,1,4,1
60,8,4,0,0,8,1
53,7,4,1,0,4,1
62,5,1,0,1,5,1
34,7,2,1,1,6,1
89,4,4,1,0,7,1
51,2,3,0,0,5,1
69,8,1,0,0,1,0
62,2,4,1,0,5,0
183,1,0,0,1,3,1
86,8,2,1,1,2,1
198,6,1,1,1,8,1
49,9,3,1,0,6,1
117,4,0,0,0,2,0
177,5,2,1,0,2,0
199,7,1,0,0,7,1
21,1,1,1,1,2,0
144,1,1,1,0,9,0
102,1,3,1,1,7,1
55,5,0,0,1,8,1
29,4,3,0,0,4,1
62,9,2,0,1,6,1
53,4,3,0,0,6,1
195,6,0,0,1,3,1
166,8,0,0,1,2,1
124,2,2,1,0,1,0
136,1,4,1,1,4,1
86,6,3,0,0,5,1
82,1,0,1,0,3,0
176,5,0,1,0,2,0
167,8,3,0,1,6,1
41,1,0,1,0,9,0
130,7,4,0,1,3,1
158,2,0,1,1,2,0
135,1,1,1,1,7,1
52,3,4,0,0,6,1
28,6,3,1,0,7,1
87,6,3,0,0,8,1
184,3,4,0,0,7,1
199,7,2,1,1,2,1
43,7,1,0,0,0,0
154,8,1,0,1,4,1
81,6,2,0,1,4,1
83,7,0,1,1,9,1
170,8,0,1,1,9,1
186,5,2,0,0,7,1
60,3,2,0,1,5,1
143,3,0,0,1,6,1
128,8,4,1,0,7,1
182,1,1,0,1,4,1
154,6,3,1,1,5,1
170,5,1,0,1,6,1
166,9,0,1,0,8,1
132,7,0,0,0,5,1
119,5,2,1,0,5,1
40,1,4,0,0,4,1
127,5,0,0,1,6,1
88,3,4,0,1,2,1
86,6,0,1,0,3,0
54,9,0,0,0,3,0
132,7,0,0,1,1,1
138,6,1,0,1,6,1
175,8,1,0,0,8,1
16,9,0,0,1,1,1
180,1,4,0,0,5,1
63,3,3,0,1,1,1
66,6,1,0,0,9,0
83,9,4,0,1,7,1
14,3,3,0,1,7,1
86,5,4,0,1,0,1
130,3,0,0,0,1,0
61,7,2,1,1,6,1
80,5,2,1,1,3,1
169,6,2,0,1,6,1
124,9,3,1,1,8,1
166,2,3,0,0,6,1
62,6,0,0,1,1,1
153,5,3,1,1,0,1
81,5,1,0,1,2,1
53,5,2,1,0,8,0
136,5,3,0,1,7,1
67,5,2,0,1,7,1
161,6,3,0,1,2,1
22,5,0,0,0,9,0
197,1,2,0,1,0,1
99,8,4,0,1,7,1
113,3,3,1,0,0,0
30,6,4,1,0,4,1
98,3,1,1,1,7,1
14,5,0,0,0,4,0
107,7,1,0,1,1,1
35,9,3,1,1,2,1
141,2,4,0,1,5,1
194,4,0,1,1,4,1
147,7,2,0,1,3,1
189,6,1,1,0,8,1
180,5,1,1,0,7,1
150,3,4,0,1,3,1
187,8,2,1,1,8,1
199,4,2,0,0,0,0
141,5,0,0,0,6,1
184,4,3,1,1,9,1
156,1,4,1,0,4,1
69,8,1,1,0,7,0
144,1,0,1,1,6,1
172,8,3,1,1,1,1
193,8,0,1,0,8,1
171,8,3,1,1,4,1
100,7,0,0,0,2,1
13,7,4,0,0,1,1
142,2,0,1,0,0,1
193,8,1,0,0,4,1
189,8,4,1,1,1,1
176,2,2,1,0,6,0
166,3,2,0,0,5,1
36,3,3,0,0,4,1
15,6,1,0,0,8,0
166,6,2,0,1,3,1
30,2,0,1,1,9,0
171,9,3,0,1,6,1
124,6,2,1,1,2,1
169,9,3,1,1,6,1
126,2,0,0,0,8,1
142,5,3,0,0,9,1
133,4,0,1,1,8,1
109,4,4,0,1,5,1
152,3,0,0,0,5,1
193,5,0,0,1,1,1
149,7,1,0,0,7,1
162,4,0,1,1,1,1
170,1,1,0,1,0,1
103,6,0,1,1,3,1
111,7,4,1,1,7,1
42,8,3,0,0,1,1
171,8,1,1,0,8,1
130,8,0,0,1,7,1
191,9,1,0,1,5,1
68,1,3,0,1,3,1
191,3,1,1,1,0,0
86,8,1,1,0,7,1
185,1,4,0,1,9,1
137,4,3,1,1,5,1
56,5,1,1,0,9,0
95,4,4,1,0,8,1
149,4,4,0,1,5,1
43,5,2,0,1,0,1
19,4,4,1,0,0,0
105,1,3,1,0,0,0
151,4,1,1,1,0,0
27,3,1,0,1,3,0
46,8,0,0,1,8,1
100,4,1,0,1,6,1
18,2,4,0,0,2,0
91,1,3,1,0,0,0
190,1,3,1,1,0,1
77,7,3,1,0,6,1
48,1,3,0,0,0,0
120,3,2,1,0,9,0
50,8,2,0,0,2,0
104,1,0,0,1,2,1
133,5,0,0,0,2,1
82,7,3,1,0,7,1
36,5,1,0,0,2,0
43,5,2,1,1,8,1
139,8,1,0,1,2,1
42,6,1,0,1,4,1
87,8,1,1,0,6,1
29,1,0,0,0,2,0
24,4,0,1,0,9,0
176,1,3,0,0,2,1
55,6,3,1,0,6,1
166,9,3,1,1,7,1
177,8,1,1,1,1,1
182,3,3,0,1,5,1
113,4,1,0,0,6,1
63,3,4,0,1,3,1
52,7,1,1,1,5,1
69,7,3,1,0,0,0
44,9,2,0,0,8,0
65,9,3,1,0,6,1
128,4,4,0,0,1,1
59,7,1,1,0,9,0
17,3,4,0,0,5,1
33,8,1,0,1,3,1
79,4,1,1,0,4,0
48,2,4,1,1,9,1
135,9,3,0,0,1,1
87,8,3,1,1,0,1
38,6,1,1,1,6,1
119,2,1,0,0,7,1
25,2,4,1,1,0,0
115,4,1,0,1,3,1
156,6,0,1,1,2,1
155,7,0,0,0,2,1
152,4,1,1,1,9,1
18,7,2,1,0,0,0
145,5,3,0,0,7,1
134,2,3,1,0,6,1
153,8,2,0,1,3,1
34,6,2,0,1,7,1
15,1,0,1,0,1,0
65,7,4,0,1,2,1
76,7,0,0,0,5,1
132,2,1,0,0,1,0
66,1,1,1,1,1,0
102,8,1,1,1,3,1
22,7,0,0,1,5,1
90,4,0,0,0,5,1
137,6,3,1,1,5,1
167,2,1,1,0,8,0
11,3,1,0,0,9,0
151,9,3,0,1,5,1
84,1,2,0,0,0,0
67,9,0,1,0,2,0
181,3,1,1,1,2,0
181,6,3,1,0,9,1
154,7,2,0,0,4,1
194,2,4,1,1,1,1
185,9,3,1,1,7,1
116,4,0,1,1,9,1
103,3,1,1,0,1,0
147,9,1,1,0,5,1
19,8,2,0,1,8,1
53,8,1,1,0,0,0
132,3,3,1,1,1,1
196,6,0,1,1,4,1
50,2,3,1,1,1,0
53,7,2,0,0,6,0
12,3,2,0,1,6,1
92,5,4,1,1,1,1
77,4,2,0,1,8,1
47,4,4,0,1,8,1
119,4,0,1,0,2,1
153,2,0,0,1,6,1
100,3,1,1,0,6,0
185,8,2,0,1,6,1
94,9,2,1,0,0,0
29,9,2,0,0,0,1
74,3,3,0,0,5,1
54,4,3,1,0,1,0
62,2,2,0,0,0,0
92,6,1,0,1,0,1
11,5,0,0,1,4,1
154,5,0,1,0,3,0
58,6,4,1,1,8,1
46,8,2,1,1,8,1
67,3,0,1,1,1,0
39,7,2,1,1,8,1
152,4,2,0,0,3,0
48,2,0,1,1,7,0
51,2,2,1,0,6,0
100,8,0,1,1,2,1
177,3,3,0,1,9,1
31,4,1,0,1,9,1
176,3,2,0,1,6,1
53,1,2,0,0,5,0
80,8,4,0,1,5,1
190,4,0,1,0,0,0
96,7,0,0,0,2,1
45,6,1,0,1,9,1
98,4,0,1,1,8,1
104,6,4,0,0,2,1
174,1,1,0,1,8,1
81,4,2,1,1,7,1
63,1,1,1,1,1,0
150,6,4,1,1,3,1
162,7,2,1,1,3,1
175,2,3,0,0,4,1
137,8,2,1,0,8,1
40,1,1,0,1,3,0
161,9,4,1,0,0,1
168,8,4,1,1,4,1
166,7,4,0,1,4,1
119,7,2,1,1,9,1
134,9,1,1,1,6,1
129,4,3,1,0,6,1
111,1,2,0,0,8,1
62,8,0,0,0,9,1
177,7,3,1,1,1,1
13,8,3,1,1,3,1
25,9,2,1,1,6,1
92,4,0,1,0,2,0
112,6,0,0,0,7,1
18,1,4,0,1,5,1
113,8,1,1,0,7,1
53,6,2,0,1,4,1
151,9,3,0,0,5,1
68,6,3,1,1,7,1
110,5,0,1,0,4,1
104,9,4,1,1,7,1
92,9,2,1,0,4,1
198,4,1,0,0,5,1
167,3,3,0,1,3,1
191,9,2,0,1,7,1
109,7,1,1,0,9,1
23,8,1,1,1,8,1
72,7,1,0,0,0,0
163,7,2,0,0,4,1
26,3,2,1,1,6,0
27,8,2,1,0,4,0
137,4,4,1,0,6,1
180,4,4,1,1,3,1
93,8,2,0,0,8,1
30,8,2,1,0,0,0
149,5,1,1,1,5,1
110,3,4,0,1,9,1
40,8,2,0,0,6,0
86,1,2,0,0,1,0
103,2,4,1,0,8,1
179,1,2,1,0,9,0
37,3,1,1,0,1,0
