ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
223.28.105.224,spam,4,0.7518387867105312,203,26,29,1
17.141.231.164,malware,8,0.9152385143433122,240,22,79,0
186.239.23.109,spam,4,0.5737419873686338,114,5,89,1
191.245.90.25,bruteforce,9,0.7738341172561731,209,25,77,0
187.31.115.82,botnet,4,0.8556202959014698,221,27,44,1
110.145.36.26,phishing,4,0.9302976123579756,181,12,88,1
137.251.226.64,scanner,5,0.9677827801011099,258,29,79,0
72.147.181.106,malware,1,0.8923199572344662,39,5,88,1
86.210.157.53,botnet,7,0.826414199111001,329,12,90,1
92.98.234.191,spam,9,0.7168100426563829,321,14,83,0
11.30.176.240,bruteforce,9,0.5560550770942099,59,28,57,1
231.99.221.87,spam,1,0.8548685962627607,10,15,24,0
147.139.14.159,bruteforce,6,0.9963686522377435,119,7,19,1
171.100.164.207,bruteforce,3,0.8683802973660499,41,12,17,1
29.113.106.154,botnet,4,0.5083555468688632,189,12,69,1
108.129.83.15,malware,8,0.7481299890209194,122,27,61,1
244.131.213.50,scanner,4,0.8073233162414519,188,28,4,1
166.22.58.90,malware,8,0.8448371005514215,251,19,22,1
115.74.155.248,phishing,4,0.8598629178003543,91,19,74,0
194.122.135.157,malware,9,0.779054220608262,212,11,85,1
139.228.17.183,bruteforce,6,0.6116801663671201,317,18,89,1
254.49.141.118,bruteforce,1,0.9711003307382733,201,16,6,1
202.226.136.227,phishing,2,0.848333233831831,267,29,30,1
139.190.107.204,spam,7,0.6184200184347047,154,25,93,1
67.180.166.78,bruteforce,7,0.6611609161351364,194,2,75,1
184.155.74.39,phishing,3,0.9609638353151848,27,14,11,0
25.20.137.171,bruteforce,1,0.9437425933536678,193,16,48,0
15.210.47.86,scanner,8,0.7025732191790448,222,5,46,0
149.187.115.236,bruteforce,7,0.5191536109957255,106,23,27,0
224.49.150.141,botnet,8,0.5242486844469691,148,18,19,0
69.3.219.78,phishing,1,0.6419591454591945,134,29,86,1
200.8.120.115,malware,3,0.8145611096694998,94,11,92,1
163.100.148.186,phishing,2,0.792097317667281,269,3,59,1
146.96.199.243,spam,1,0.8169138934719713,125,20,68,1
241.80.42.95,bruteforce,5,0.8586414859660534,358,22,54,0
226.5.213.206,phishing,3,0.5095161267963693,328,11,83,0
67.139.99.12,scanner,8,0.5525427975862214,317,26,17,1
237.65.1.143,phishing,6,0.6797417259136063,11,21,50,1
151.156.80.224,scanner,9,0.5774299987607909,293,1,40,1
135.221.155.142,bruteforce,9,0.5376600212722771,294,6,87,1
172.157.208.160,malware,6,0.820482197998666,341,15,92,0
238.69.114.88,bruteforce,2,0.9076682387455495,3,23,11,1
6.26.81.88,spam,9,0.8763133287171412,303,29,14,1
229.119.23.102,botnet,2,0.9085198893045896,315,11,13,0
34.167.46.207,malware,3,0.8329282720289386,167,15,88,1
203.213.245.24,malware,6,0.867672660907101,7,13,80,0
65.17.43.76,botnet,2,0.6358893871041507,123,0,28,1
57.106.155.232,phishing,5,0.9965040181420821,313,21,94,1
124.198.150.213,bruteforce,2,0.5915828272469436,184,26,44,1
162.138.213.234,phishing,4,0.6072469371946912,34,8,63,1
163.115.92.42,phishing,3,0.6444609159079234,72,6,61,1
28.122.209.206,bruteforce,5,0.9876662150532894,12,4,91,1
210.219.23.136,spam,6,0.994144294676953,38,28,17,1
106.117.236.53,malware,7,0.8974468748532487,83,29,50,1
200.131.218.100,scanner,8,0.8145287992798169,20,9,26,0
5.224.48.98,botnet,9,0.7600312875923068,252,26,7,1
30.71.102.63,malware,4,0.9853104228434229,302,9,99,0
175.25.184.37,phishing,4,0.8478114014291238,257,24,79,0
226.6.126.168,botnet,7,0.972365064163015,299,17,16,1
92.166.189.103,scanner,9,0.658275399738812,29,6,85,1
220.254.205.53,malware,2,0.6668873961347828,127,24,17,1
242.229.131.234,malware,6,0.9273622970592178,310,17,90,1
210.107.111.153,spam,8,0.5749274602926472,39,12,35,1
7.229.155.197,malware,5,0.9729639306480379,96,10,84,0
67.107.222.111,malware,5,0.7537371773317038,223,9,84,1
234.249.147.83,scanner,8,0.9632069392918489,91,21,23,1
240.123.138.104,scanner,1,0.6683963943629065,279,8,69,1
67.214.6.151,botnet,6,0.8579794520696985,169,14,9,1
189.198.109.34,phishing,9,0.7414375609863448,283,13,87,0
106.146.57.9,scanner,6,0.8134018151227365,221,2,18,1
48.114.209.41,botnet,7,0.7521862465695761,116,23,93,1
48.172.233.25,malware,4,0.9835578086856807,247,13,75,1
116.77.107.25,botnet,1,0.8460526989069586,360,20,48,0
147.38.118.79,botnet,9,0.6256594843131578,348,15,72,1
80.26.103.74,botnet,6,0.9548384609525422,353,22,91,1
191.67.242.147,bruteforce,3,0.6470148690775521,88,28,66,1
28.212.122.239,botnet,4,0.6858025496504281,77,27,23,1
206.160.239.138,scanner,6,0.5510618490101067,73,2,85,1
83.29.21.3,bruteforce,6,0.9499832598980954,13,7,10,1
101.104.209.203,phishing,9,0.6430560116139314,44,1,38,0
176.1.203.54,botnet,4,0.6294588089656912,37,28,59,1
6.106.250.168,spam,5,0.960131298997477,244,23,68,0
236.220.122.222,malware,5,0.9027634312025167,61,1,85,1
2.200.110.2,malware,3,0.5705394607596872,95,22,43,1
93.224.201.226,bruteforce,2,0.8846622519518403,322,17,12,1
236.182.199.101,malware,8,0.9565165490268954,251,6,53,1
246.187.96.111,malware,9,0.539255609105372,60,16,14,1
6.235.126.104,bruteforce,9,0.9126074974522865,268,5,52,1
237.146.223.155,malware,5,0.7737100259365279,118,9,84,1
1.234.243.33,botnet,9,0.8345987246894003,86,6,72,1
254.39.31.197,phishing,4,0.7464271694524685,82,3,91,1
17.125.7.57,bruteforce,2,0.8489015424526394,79,10,61,0
42.97.136.120,spam,3,0.5170489308333766,227,15,41,1
87.162.241.199,bruteforce,1,0.8813533616116418,302,26,21,1
207.180.53.84,scanner,5,0.5166718489294793,110,16,48,1
242.24.66.252,spam,1,0.7276499238736718,309,27,56,1
190.182.173.152,scanner,1,0.5754824965651475,70,5,35,1
226.45.21.139,bruteforce,7,0.9117871386756535,327,19,44,1
176.7.38.235,scanner,2,0.6568304545878343,24,18,39,0
163.48.45.38,spam,8,0.7270467723021663,278,19,15,1
136.53.164.219,botnet,6,0.7143753706491558,201,21,12,1
92.39.33.96,bruteforce,4,0.8862509828423533,224,20,98,0
79.235.126.17,bruteforce,9,0.7405721798979877,266,17,8,1
161.174.109.52,malware,8,0.8944791675051731,282,14,94,1
118.207.220.9,bruteforce,3,0.5367541384013377,116,1,67,1
33.187.112.221,bruteforce,3,0.5957969839514976,66,18,94,1
205.148.185.85,botnet,4,0.7757671248231803,46,26,93,1
197.9.5.248,malware,9,0.9735441623763474,240,5,1,1
115.120.140.65,phishing,9,0.5373789233608901,177,11,80,1
20.56.238.46,scanner,5,0.5215421080784322,7,29,42,1
136.9.200.113,spam,9,0.5782753374639278,182,0,31,1
233.194.138.12,phishing,6,0.8205765644300782,76,26,74,0
138.152.176.177,malware,8,0.6994964583351235,66,22,30,0
217.10.189.118,botnet,8,0.9127761897088431,147,23,43,1
164.38.52.218,spam,7,0.5359665757406828,172,22,26,1
206.230.55.104,scanner,4,0.5982070434073505,34,10,12,1
129.55.117.132,bruteforce,4,0.6500132027324479,76,18,59,1
253.29.11.248,bruteforce,6,0.8133650433443926,279,21,69,1
35.76.179.159,phishing,9,0.8425863451507736,184,29,73,0
102.234.86.196,scanner,7,0.5621016469818869,54,3,11,1
52.79.134.22,malware,5,0.9719023544958698,93,20,47,1
221.74.183.225,scanner,5,0.6705220675951046,143,18,23,0
58.92.191.251,botnet,8,0.8565843815001415,246,20,81,1
103.139.6.128,phishing,6,0.7621038594738494,199,5,43,1
251.54.230.106,phishing,1,0.6113790567735533,235,7,77,1
62.239.89.232,botnet,1,0.9231141615577055,313,27,81,0
201.232.97.237,scanner,9,0.909119014095965,319,21,87,1
77.182.118.36,botnet,8,0.698035926958345,219,8,39,1
89.151.171.145,spam,6,0.7943037928469276,331,9,73,1
130.140.158.93,botnet,1,0.6289128479679699,215,9,82,1
114.27.187.155,scanner,2,0.8449258143731507,48,29,55,1
143.222.231.207,botnet,3,0.6545134063102157,284,9,18,1
33.19.169.140,malware,3,0.9220393671911175,117,25,94,1
101.200.22.200,bruteforce,2,0.6086925521386372,81,3,42,1
224.111.13.91,botnet,2,0.5074017114092321,262,17,26,1
153.76.246.85,bruteforce,6,0.6342540209839592,76,11,18,1
109.30.228.240,botnet,7,0.5955262432297433,210,24,85,0
122.106.53.133,scanner,4,0.7541432198624621,121,10,41,1
141.155.42.89,spam,1,0.6018516458282881,324,15,42,1
115.98.46.231,spam,6,0.8815949353597474,89,18,33,1
71.165.223.67,bruteforce,7,0.620685319002002,257,10,43,1
62.108.166.37,scanner,4,0.8534840899563279,160,22,14,1
119.241.85.126,scanner,6,0.789235461506862,175,3,55,1
136.208.51.91,scanner,9,0.9931249282359422,292,11,58,1
33.237.80.42,malware,4,0.9999504885046158,88,27,10,1
204.111.237.126,phishing,4,0.934763041658665,126,16,28,1
155.239.135.151,botnet,5,0.8799916846493756,358,23,14,1
252.105.124.113,scanner,3,0.6932282070002869,285,12,83,1
64.122.253.221,scanner,2,0.8766383635656518,296,27,26,1
114.19.15.145,scanner,9,0.9783377685397454,259,3,74,1
208.18.119.248,spam,1,0.5116887876977221,338,26,17,1
136.165.37.181,scanner,5,0.7689573500988693,243,5,34,1
93.104.99.90,botnet,5,0.6089991521942173,110,6,14,0
159.43.187.76,scanner,8,0.7789381579344252,23,7,26,0
247.144.78.73,botnet,6,0.7332235448794455,49,25,34,1
167.169.175.140,malware,6,0.7878842907761422,36,1,83,0
96.88.102.146,phishing,6,0.7754811107093621,180,8,24,1
207.223.5.122,spam,4,0.980053519584281,252,9,95,0
236.170.115.163,botnet,1,0.7760930544673681,24,28,70,1
226.229.247.182,bruteforce,3,0.9231160440624336,348,18,20,0
249.61.196.210,malware,6,0.6599101434004233,124,0,39,1
144.135.88.96,phishing,5,0.7190503443955245,30,15,45,1
126.89.243.86,phishing,1,0.735206738022405,236,17,34,1
159.234.137.184,phishing,5,0.6393640216676899,226,7,22,1
121.75.244.92,botnet,2,0.6898951307389776,347,9,71,1
70.250.147.133,malware,1,0.7992565397333876,37,21,33,1
23.136.57.187,scanner,4,0.7900938816522662,57,10,6,0
221.207.181.46,bruteforce,6,0.8182176722867402,235,16,16,1
22.191.7.123,malware,7,0.6759089577100705,180,26,72,1
20.178.77.39,malware,9,0.6579157475765285,113,24,23,1
37.177.161.75,malware,5,0.8058089413770815,305,6,18,1
118.103.160.31,botnet,8,0.5664308742137625,131,25,14,1
123.53.171.34,bruteforce,8,0.62651577176607,347,26,50,0
242.198.121.113,botnet,9,0.5210638684764977,179,2,61,0
246.61.22.46,bruteforce,3,0.53630542629804,77,28,36,1
56.134.117.217,bruteforce,3,0.6216916396303045,219,6,15,1
189.130.250.166,botnet,9,0.5097646401484595,141,5,5,0
212.161.112.44,bruteforce,7,0.6227052960437307,42,2,53,0
128.107.157.17,malware,4,0.827488161531013,117,7,48,1
59.137.98.84,botnet,1,0.5305535392344665,58,0,79,1
146.44.107.219,bruteforce,7,0.7183683388973205,60,4,11,0
187.61.58.177,phishing,6,0.9565543934597747,40,23,2,1
228.190.214.160,botnet,3,0.8956424144627004,273,18,87,0
138.10.101.70,spam,5,0.6527187511474286,187,26,24,1
123.232.189.175,botnet,3,0.9624027395958235,334,12,82,0
34.227.100.145,botnet,8,0.6648232483738624,186,25,68,0
232.103.181.204,botnet,5,0.5362577481687812,227,10,79,1
213.39.18.67,bruteforce,6,0.9970279783840568,163,27,12,1
82.180.242.64,botnet,2,0.9350112635945859,285,21,59,1
83.46.5.16,spam,8,0.7329663916505462,101,25,67,0
200.239.145.180,scanner,9,0.8331882620962019,266,10,32,1
176.170.38.177,botnet,3,0.8356140389283351,123,1,36,0
113.139.236.138,phishing,6,0.5972411153652302,152,8,21,1
71.109.54.129,spam,6,0.6000243165768162,178,1,70,0
49.163.20.37,scanner,2,0.7347903516759129,65,20,66,0
116.23.54.25,bruteforce,8,0.955786570068849,98,18,9,1
135.126.233.209,botnet,5,0.5049968874292854,23,25,76,1
93.93.70.225,scanner,8,0.8912528179746797,332,11,44,1
199.121.23.11,phishing,8,0.5287633918573271,248,8,59,1
73.11.34.191,spam,3,0.7391110574415589,164,8,24,1
196.227.219.185,spam,5,0.8189364165367382,93,22,63,0
141.22.82.234,bruteforce,7,0.8433796335412325,342,9,78,1
229.166.87.80,bruteforce,5,0.5292396318079557,123,4,41,0
97.139.33.199,bruteforce,6,0.7093018086919841,301,8,76,0
75.158.220.128,scanner,2,0.7919186302511623,155,22,91,0
190.140.30.130,botnet,8,0.5330227686530035,348,17,74,0
103.14.56.75,malware,5,0.567547278297655,248,9,2,1
34.102.195.75,spam,6,0.8318244947520193,270,16,95,1
29.193.252.16,malware,1,0.7608190982953258,57,25,28,1
167.76.36.81,spam,2,0.5809143306341453,194,9,16,1
149.171.123.19,bruteforce,4,0.7676196684573667,200,13,59,1
199.101.135.77,botnet,9,0.9563461867222078,71,3,1,1
229.193.40.254,botnet,6,0.507793792387682,246,9,86,1
203.215.197.61,spam,8,0.8213168867429272,97,23,1,1
26.70.248.103,scanner,2,0.536825217302671,328,21,31,1
211.69.106.157,bruteforce,5,0.5032247214823504,80,29,22,1
107.102.193.19,botnet,1,0.5753272443303169,64,17,98,1
68.185.69.113,botnet,4,0.7114533159269596,4,4,76,1
57.164.60.92,phishing,1,0.9011719994909765,283,8,59,1
30.198.200.153,botnet,9,0.6408927483022793,293,5,87,1
225.126.192.115,phishing,2,0.8128366061943793,80,15,28,1
6.17.9.92,botnet,7,0.7055783189776533,86,21,76,1
139.224.192.77,botnet,3,0.617165895983004,292,22,27,1
101.83.192.52,scanner,2,0.7571235571414293,280,15,87,1
195.209.232.206,scanner,4,0.8987322451863116,196,28,1,1
31.218.144.183,bruteforce,7,0.9162461850280721,251,10,2,1
110.92.163.229,botnet,7,0.9232597659386184,82,20,95,0
154.52.144.86,bruteforce,9,0.6692789062774898,26,14,66,1
253.152.1.247,bruteforce,3,0.8967280323578766,332,18,49,1
86.132.3.164,bruteforce,7,0.6060892275544539,181,2,89,0
6.243.148.205,bruteforce,6,0.8692125506214416,134,15,19,1
118.228.246.89,spam,7,0.9741922131363083,89,20,28,1
154.182.166.212,spam,7,0.5068719173454785,205,19,70,0
161.13.55.228,botnet,5,0.7201819655893991,26,4,39,0
81.148.45.144,spam,9,0.8238854942070023,58,29,19,1
238.15.119.84,botnet,7,0.8508878852437765,71,8,64,1
157.219.7.88,scanner,7,0.5880438791346011,226,4,58,0
131.216.18.97,malware,3,0.9860916376192964,90,3,17,1
66.78.85.124,phishing,1,0.8076326839854865,67,12,70,1
202.209.149.46,spam,5,0.5821703006141339,361,19,79,0
113.90.140.33,spam,8,0.5102612558562576,259,16,86,1
133.217.76.155,scanner,5,0.891632099394888,145,25,41,1
121.127.77.152,spam,3,0.5398523697227295,62,19,98,1
67.238.114.63,botnet,9,0.5705254605351182,342,11,5,1
113.93.226.48,botnet,2,0.7874150134278453,179,29,23,0
191.205.11.156,malware,3,0.8017527517248099,110,19,69,1
172.220.170.145,malware,4,0.8434435592961993,190,24,10,1
40.176.84.57,malware,1,0.6967570063318104,245,26,68,1
87.83.191.203,botnet,4,0.8869493344834114,277,19,12,1
185.120.225.202,bruteforce,4,0.9871792998079443,346,6,10,0
74.106.123.198,bruteforce,9,0.6355474715399415,296,0,60,1
100.215.203.43,malware,8,0.8515143082689729,336,29,30,1
119.22.154.186,malware,2,0.9642343261975784,122,15,24,1
249.236.36.134,botnet,7,0.8431433813085214,56,6,69,1
65.133.177.22,scanner,6,0.8405547493221297,159,29,13,0
105.87.152.125,spam,7,0.6118862845426033,126,1,9,0
79.89.199.51,phishing,4,0.7675651001598465,224,11,18,1
216.175.101.253,bruteforce,5,0.7812614218022901,94,10,35,1
198.245.226.106,bruteforce,6,0.8500647812279765,310,7,95,1
193.59.45.36,botnet,9,0.9984107249480914,5,0,88,0
186.203.165.11,botnet,2,0.516821911271881,264,25,4,1
12.169.241.39,phishing,9,0.5326163306337435,233,2,41,1
199.138.35.52,phishing,1,0.5389750347154594,287,7,26,1
31.32.140.146,malware,4,0.8714895672444785,15,25,44,1
169.57.183.152,phishing,5,0.5681768975553787,139,7,42,0
201.127.30.55,spam,9,0.8112259372451727,296,10,10,1
253.232.9.188,spam,6,0.6623344389467292,194,28,73,1
130.229.14.3,bruteforce,4,0.7286599781053555,185,20,1,1
43.158.197.67,spam,2,0.607831579908707,124,4,54,1
56.62.202.15,spam,5,0.9330532806522711,16,7,16,1
109.115.91.138,spam,8,0.7930751620815132,25,25,46,0
166.46.56.50,malware,8,0.9722816317911263,212,20,13,1
242.70.142.146,bruteforce,6,0.7872981248521648,0,8,64,1
82.115.104.88,botnet,1,0.5619540152984733,290,16,78,1
2.103.83.226,bruteforce,8,0.5854352169192377,264,4,87,0
43.153.70.166,bruteforce,4,0.9945369881839237,342,18,55,1
94.41.132.139,bruteforce,2,0.8627825986654338,37,18,63,0
65.33.119.1,phishing,1,0.5246393750145448,232,1,18,1
211.129.212.148,botnet,7,0.8518905025173324,259,18,61,1
61.214.148.88,phishing,2,0.7060865234048058,307,22,92,1
68.126.139.22,malware,4,0.6536041934115953,260,14,20,1
148.81.128.30,malware,4,0.5770303968652671,237,7,65,1
126.96.23.14,scanner,1,0.9199519772782828,105,27,64,0
36.196.202.24,scanner,2,0.5319206894945503,246,23,76,1
188.94.54.205,malware,1,0.6449177311898202,303,26,91,0
208.23.204.152,malware,6,0.6531914469128521,342,7,64,1
182.25.193.80,phishing,3,0.5804526419817502,37,0,13,0
166.237.64.241,malware,1,0.7540924416434351,307,13,68,0
75.178.162.43,botnet,8,0.5058513134054463,342,10,89,1
29.164.80.186,phishing,4,0.6504877577052046,45,6,70,0
54.38.41.156,malware,7,0.966814722016532,209,17,57,1
29.170.130.244,phishing,2,0.6552647846710029,92,26,45,1
138.186.233.142,phishing,6,0.6802296935533758,219,14,86,1
204.174.41.94,spam,6,0.7365825241170358,255,9,38,0
160.31.169.160,scanner,7,0.7808466874257374,136,3,54,0
26.114.128.56,phishing,1,0.9043543224103721,230,20,36,1
253.121.105.130,bruteforce,1,0.5951606115780088,305,27,67,1
81.157.119.231,phishing,2,0.9358731885962785,201,0,79,1
199.51.90.137,bruteforce,2,0.8787746785719447,65,13,11,1
22.33.109.49,spam,5,0.8613251673307776,37,19,98,1
129.72.83.53,malware,1,0.5434022868573176,154,19,27,0
211.99.123.168,phishing,2,0.5108203449872923,104,24,87,0
45.195.136.105,spam,6,0.797006350454042,254,8,17,1
150.145.203.106,botnet,3,0.9315669812615806,15,12,87,0
43.166.200.134,spam,4,0.792220732070318,78,28,98,1
211.47.125.239,scanner,1,0.6066174327227654,12,26,85,1
7.207.196.16,scanner,5,0.5452599489746066,101,25,33,1
129.114.36.231,malware,4,0.8497982264088675,151,16,5,0
211.245.164.125,bruteforce,8,0.8608851386589047,177,23,81,1
81.191.217.214,malware,3,0.5862658503435543,86,19,62,1
62.71.188.125,bruteforce,1,0.5140951577482682,87,3,65,1
161.65.29.239,bruteforce,5,0.7041417566115985,28,4,71,0
20.187.81.107,bruteforce,1,0.7913593510665111,362,17,67,1
249.201.151.248,bruteforce,5,0.8530012047835955,320,16,90,1
132.36.131.77,scanner,9,0.9049725045764514,99,20,80,0
89.204.145.253,scanner,5,0.8052687136533662,114,6,80,0
251.87.193.176,phishing,2,0.5554403042992425,209,9,44,0
33.57.210.201,scanner,2,0.8412908360712075,342,8,14,1
28.34.248.231,malware,9,0.992088321447441,73,27,90,1
125.137.64.42,scanner,5,0.952792292298702,134,27,91,0
85.136.187.111,malware,8,0.9358344546347563,268,12,57,0
15.226.184.69,botnet,4,0.6510850766791705,349,17,48,1
105.249.149.64,scanner,2,0.8753940882270004,77,11,17,0
41.214.70.56,malware,4,0.9255517229825727,124,7,44,1
151.235.24.219,bruteforce,4,0.8391631023156316,37,22,4,1
105.133.118.162,spam,9,0.6252808782839903,268,17,81,1
191.8.59.125,bruteforce,6,0.9769169859374791,309,4,97,0
49.224.50.188,phishing,6,0.7254097057293379,105,6,30,0
70.36.30.226,malware,5,0.5649027793329398,43,14,85,1
169.61.92.186,bruteforce,6,0.554888947528696,224,2,81,0
14.163.163.245,scanner,1,0.823759493649523,241,17,75,1
79.7.153.36,scanner,5,0.7188548232083696,152,5,55,1
48.84.27.196,botnet,6,0.5472419375894818,23,25,30,0
190.207.213.204,spam,8,0.8701822860780473,123,28,18,1
208.50.103.230,malware,4,0.8996625836293098,284,5,84,0
170.100.28.127,bruteforce,5,0.8627078153932257,347,26,98,1
82.9.105.167,spam,4,0.6011304388420065,260,19,92,1
210.0.38.21,botnet,7,0.8448877279980347,145,0,73,0
65.14.131.188,phishing,6,0.5053614014471925,190,20,44,1
61.147.137.87,spam,4,0.6525560698392046,164,16,62,1
105.33.123.110,botnet,6,0.6994107657037718,70,10,31,1
176.32.97.231,malware,4,0.9176234744427507,200,29,16,1
61.9.181.84,phishing,8,0.6951971865347022,354,26,95,1
65.76.0.133,scanner,3,0.5056347230946991,11,23,93,1
80.14.240.28,botnet,8,0.6761732059140046,51,1,77,0
223.22.239.109,scanner,2,0.7494620491796435,255,24,23,1
107.144.112.98,phishing,6,0.9745023933363868,301,8,14,1
141.141.138.28,botnet,8,0.9705171518947724,359,18,2,1
42.223.98.61,botnet,1,0.5904370191107058,299,5,12,1
123.63.30.81,phishing,6,0.5925732708697258,8,24,58,0
239.200.9.8,malware,9,0.5816907282322752,139,6,92,1
149.204.58.178,botnet,2,0.8944609662070516,99,3,96,0
197.197.29.223,phishing,1,0.5030110201842032,136,2,56,1
145.202.19.48,spam,2,0.5635885990959386,358,1,24,1
201.129.36.129,scanner,5,0.7689798158220496,21,9,37,0
132.99.53.122,botnet,6,0.6237810334433828,144,9,29,1
25.130.8.214,spam,1,0.5461782291196311,160,16,42,0
215.203.201.34,botnet,7,0.6799390061669172,248,26,18,1
43.73.93.22,malware,4,0.6371038025301223,174,15,3,1
70.241.129.94,phishing,9,0.7555521532571423,87,25,77,1
194.31.105.144,botnet,6,0.989616796915098,32,26,13,1
204.0.244.72,phishing,9,0.5621523184074593,270,0,29,0
176.49.140.15,bruteforce,1,0.6863633524170472,282,11,66,0
53.171.7.74,botnet,4,0.9659925089362373,225,19,59,1
46.68.113.147,malware,2,0.9384365217469113,111,19,92,0
239.165.122.139,malware,6,0.6971355173921403,81,24,48,1
117.42.19.148,spam,4,0.8494766322598682,212,9,4,1
21.81.56.178,malware,9,0.5439285067906727,303,0,51,1
74.97.153.158,phishing,3,0.8562705277718076,7,15,5,1
201.109.114.159,bruteforce,1,0.9864288647423707,133,10,39,1
42.246.67.189,malware,1,0.7687440764170959,117,3,41,1
189.69.77.196,botnet,9,0.7492451135172071,83,2,5,0
90.110.111.103,malware,9,0.5936593098509552,257,24,8,1
145.18.252.179,bruteforce,5,0.816894099453646,242,12,98,1
241.69.62.221,phishing,2,0.7952186403894574,236,20,56,1
